Essais Frottement unidirectionnel					
					
Conditions de l'essais					
Asservissement	Pas d'asservissement en force				
Vitesse du moteur en X (µm/s )	1000.000000				
Longueur de frottement (µm)	5000.000000				
Vitesse du moteur en Z (µm/s )	50.000000				
Type d 'essai	Force imposée				
Consigne en force (mN)	5.000000				
					
Déplacement en X (µm)	Effort tangentiel (mN)	Effort normal (mN)	Temps (s)	Fx/Fz	
2401.941748	10.349802	5.343165	2.401942	1.937017	
2402.912621	10.349802	5.343165	2.402913	1.937017	
2403.883495	10.338217	5.353981	2.403883	1.930940	
2404.854369	10.338217	5.353981	2.404854	1.930940	
2405.825243	10.349802	5.343165	2.405825	1.937017	
2406.796117	10.349802	5.353981	2.406796	1.933104	
2407.766990	10.315046	5.353981	2.407767	1.926612	
2408.737864	10.349802	5.353981	2.408738	1.933104	
2409.708738	10.326632	5.353981	2.409709	1.928776	
2410.679612	10.361387	5.375613	2.410680	1.927480	
2411.650485	10.349802	5.353981	2.411650	1.933104	
2412.621359	10.384558	5.343165	2.412621	1.943522	
2413.592233	10.407728	5.343165	2.413592	1.947858	
2414.563107	10.384558	5.332349	2.414563	1.947464	
2415.533981	10.396143	5.364797	2.415534	1.937845	
2416.504854	10.396143	5.353981	2.416505	1.941759	
2417.475728	10.430899	5.343165	2.417476	1.952195	
2418.446602	10.407728	5.343165	2.418447	1.947858	
2419.417476	10.419314	5.343165	2.419417	1.950027	
2420.388350	10.442484	5.353981	2.420388	1.950415	
2421.359223	10.465655	5.353981	2.421359	1.954743	
2422.330097	10.465655	5.343165	2.422330	1.958700	
2423.300971	10.465655	5.353981	2.423301	1.954743	
2424.271845	10.488825	5.353981	2.424272	1.959070	
2425.242718	10.511996	5.353981	2.425243	1.963398	
2426.213592	10.511996	5.353981	2.426214	1.963398	
2427.184466	10.535166	5.375613	2.427184	1.959807	
2428.155340	10.523581	5.375613	2.428155	1.957652	
2429.126214	10.535166	5.364797	2.429126	1.963759	
2430.097087	10.511996	5.353981	2.430097	1.963398	
2431.067961	10.511996	5.353981	2.431068	1.963398	
2432.038835	10.500410	5.364797	2.432039	1.957280	
2433.009709	10.488825	5.353981	2.433010	1.959070	
2433.980583	10.477240	5.353981	2.433981	1.956906	
2434.951456	10.477240	5.343165	2.434951	1.960868	
2435.922330	10.488825	5.364797	2.435922	1.955121	
2436.893204	10.488825	5.343165	2.436893	1.963036	
2437.864078	10.500410	5.332349	2.437864	1.969191	
2438.834951	10.500410	5.343165	2.438835	1.965204	
2439.805825	10.523581	5.353981	2.439806	1.965562	
2440.776699	10.546751	5.375613	2.440777	1.961963	
2441.747573	10.535166	5.343165	2.441748	1.971709	
2442.718447	10.535166	5.364797	2.442718	1.963759	
2443.689320	10.535166	5.353981	2.443689	1.967726	
2444.660194	10.546751	5.364797	2.444660	1.965918	
2445.631068	10.558337	5.353981	2.445631	1.972053	
2446.601942	10.500410	5.364797	2.446602	1.957280	
2447.572816	10.511996	5.364797	2.447573	1.959440	
2448.543689	10.500410	5.375613	2.448544	1.953342	
2449.514563	10.511996	5.353981	2.449515	1.963398	
2450.485437	10.523581	5.364797	2.450485	1.961599	
2451.456311	10.511996	5.353981	2.451456	1.963398	
2452.427184	10.535166	5.353981	2.452427	1.967726	
2453.398058	10.558337	5.353981	2.453398	1.972053	
2454.368932	10.569922	5.332349	2.454369	1.982226	
2455.339806	10.593092	5.321532	2.455340	1.990609	
2456.310680	10.616263	5.332349	2.456311	1.990917	
2457.281553	10.604678	5.332349	2.457282	1.988744	
2458.252427	10.616263	5.343165	2.458252	1.986887	
2459.223301	10.604678	5.332349	2.459223	1.988744	
2460.194175	10.616263	5.353981	2.460194	1.982873	
2461.165049	10.593092	5.343165	2.461165	1.982550	
2462.135922	10.581507	5.353981	2.462136	1.976381	
2463.106796	10.569922	5.353981	2.463107	1.974217	
2464.077670	10.581507	5.364797	2.464078	1.972397	
2465.048544	10.569922	5.353981	2.465049	1.974217	
2466.019417	10.569922	5.353981	2.466019	1.974217	
2466.990291	10.593092	5.343165	2.466990	1.982550	
2467.961165	10.616263	5.353981	2.467961	1.982873	
2468.932039	10.616263	5.364797	2.468932	1.978875	
2469.902913	10.662604	5.364797	2.469903	1.987513	
2470.873786	10.685774	5.353981	2.470874	1.995856	
2471.844660	10.697360	5.353981	2.471845	1.998020	
2472.815534	10.685774	5.353981	2.472816	1.995856	
2473.786408	10.697360	5.332349	2.473786	2.006125	
2474.757282	10.674189	5.353981	2.474757	1.993692	
2475.728155	10.662604	5.364797	2.475728	1.987513	
2476.699029	10.627848	5.353981	2.476699	1.985037	
2477.669903	10.616263	5.364797	2.477670	1.978875	
2478.640777	10.604678	5.364797	2.478641	1.976716	
2479.611650	10.581507	5.353981	2.479612	1.976381	
2480.582524	10.581507	5.353981	2.480583	1.976381	
2481.553398	10.593092	5.375613	2.481553	1.970583	
2482.524272	10.604678	5.364797	2.482524	1.976716	
2483.495146	10.593092	5.386429	2.483495	1.966626	
2484.466019	10.627848	5.353981	2.484466	1.985037	
2485.436893	10.662604	5.375613	2.485437	1.983514	
2486.407767	10.651019	5.375613	2.486408	1.981359	
2487.378641	10.639433	5.364797	2.487379	1.983194	
2488.349515	10.662604	5.386429	2.488350	1.979531	
2489.320388	10.639433	5.364797	2.489320	1.983194	
2490.291262	10.639433	5.364797	2.490291	1.983194	
2491.262136	10.616263	5.353981	2.491262	1.982873	
2492.233010	10.581507	5.353981	2.492233	1.976381	
2493.203883	10.604678	5.343165	2.493204	1.984718	
2494.174757	10.546751	5.364797	2.494175	1.965918	
2495.145631	10.523581	5.375613	2.495146	1.957652	
2496.116505	10.511996	5.353981	2.496117	1.963398	
2497.087379	10.535166	5.353981	2.497087	1.967726	
2498.058252	10.523581	5.353981	2.498058	1.965562	
2499.029126	10.546751	5.343165	2.499029	1.973877	
2500.000000	10.535166	5.353981	2.500000	1.967726	
2500.970874	10.558337	5.353981	2.500971	1.972053	
2501.941748	10.569922	5.343165	2.501942	1.978214	
2502.912621	10.581507	5.364797	2.502913	1.972397	
2503.883495	10.581507	5.364797	2.503883	1.972397	
2504.854369	10.593092	5.353981	2.504854	1.978545	
2505.825243	10.569922	5.364797	2.505825	1.970237	
2506.796117	10.569922	5.375613	2.506796	1.966273	
2507.766990	10.546751	5.353981	2.507767	1.969890	
2508.737864	10.546751	5.375613	2.508738	1.961963	
2509.708738	10.535166	5.364797	2.509709	1.963759	
2510.679612	10.535166	5.353981	2.510680	1.967726	
2511.650485	10.546751	5.353981	2.511650	1.969890	
2512.621359	10.546751	5.343165	2.512621	1.973877	
2513.592233	10.546751	5.321532	2.513592	1.981901	
2514.563107	10.569922	5.310716	2.514563	1.990301	
2515.533981	10.558337	5.332349	2.515534	1.980054	
2516.504854	10.569922	5.310716	2.516505	1.990301	
2517.475728	10.558337	5.321532	2.517476	1.984078	
2518.446602	10.581507	5.321532	2.518447	1.988432	
2519.417476	10.569922	5.332349	2.519417	1.982226	
2520.388350	10.569922	5.321532	2.520388	1.986255	
2521.359223	10.569922	5.343165	2.521359	1.978214	
2522.330097	10.546751	5.353981	2.522330	1.969890	
2523.300971	10.558337	5.364797	2.523301	1.968078	
2524.271845	10.558337	5.343165	2.524272	1.976046	
2525.242718	10.535166	5.386429	2.525243	1.955872	
2526.213592	10.546751	5.375613	2.526214	1.961963	
2527.184466	10.523581	5.364797	2.527184	1.961599	
2528.155340	10.535166	5.375613	2.528155	1.959807	
2529.126214	10.535166	5.353981	2.529126	1.967726	
2530.097087	10.535166	5.343165	2.530097	1.971709	
2531.067961	10.535166	5.364797	2.531068	1.963759	
2532.038835	10.523581	5.310716	2.532039	1.981575	
2533.009709	10.523581	5.321532	2.533010	1.977547	
2533.980583	10.511996	5.332349	2.533981	1.971363	
2534.951456	10.523581	5.310716	2.534951	1.981575	
2535.922330	10.500410	5.299900	2.535922	1.981247	
2536.893204	10.500410	5.321532	2.536893	1.973193	
2537.864078	10.488825	5.299900	2.537864	1.979061	
2538.834951	10.477240	5.343165	2.538835	1.960868	
2539.805825	10.477240	5.343165	2.539806	1.960868	
2540.776699	10.488825	5.343165	2.540777	1.963036	
2541.747573	10.488825	5.375613	2.541748	1.951187	
2542.718447	10.477240	5.386429	2.542718	1.945118	
2543.689320	10.488825	5.375613	2.543689	1.951187	
2544.660194	10.511996	5.386429	2.544660	1.951570	
2545.631068	10.511996	5.375613	2.545631	1.955497	
2546.601942	10.511996	5.375613	2.546602	1.955497	
2547.572816	10.511996	5.343165	2.547573	1.967373	
2548.543689	10.511996	5.353981	2.548544	1.963398	
2549.514563	10.523581	5.321532	2.549515	1.977547	
2550.485437	10.511996	5.321532	2.550485	1.975370	
2551.456311	10.500410	5.310716	2.551456	1.977212	
2552.427184	10.488825	5.321532	2.552427	1.971016	
2553.398058	10.488825	5.299900	2.553398	1.979061	
2554.368932	10.477240	5.310716	2.554369	1.972849	
2555.339806	10.454069	5.310716	2.555340	1.968486	
2556.310680	10.454069	5.321532	2.556311	1.964485	
2557.281553	10.454069	5.310716	2.557282	1.968486	
2558.252427	10.454069	5.343165	2.558252	1.956531	
2559.223301	10.488825	5.353981	2.559223	1.959070	
2560.194175	10.500410	5.353981	2.560194	1.961234	
2561.165049	10.511996	5.375613	2.561165	1.955497	
2562.135922	10.523581	5.375613	2.562136	1.957652	
2563.106796	10.558337	5.375613	2.563107	1.964118	
2564.077670	10.535166	5.353981	2.564078	1.967726	
2565.048544	10.535166	5.353981	2.565049	1.967726	
2566.019417	10.523581	5.332349	2.566019	1.973536	
2566.990291	10.523581	5.321532	2.566990	1.977547	
2567.961165	10.488825	5.332349	2.567961	1.967018	
2568.932039	10.465655	5.299900	2.568932	1.974689	
2569.902913	10.430899	5.299900	2.569903	1.968131	
2570.873786	10.419314	5.299900	2.570874	1.965945	
2571.844660	10.407728	5.321532	2.571845	1.955777	
2572.815534	10.396143	5.321532	2.572816	1.953599	
2573.786408	10.407728	5.310716	2.573786	1.959760	
2574.757282	10.396143	5.332349	2.574757	1.949637	
2575.728155	10.407728	5.332349	2.575728	1.951809	
2576.699029	10.419314	5.332349	2.576699	1.953982	
2577.669903	10.442484	5.332349	2.577670	1.958327	
2578.640777	10.465655	5.343165	2.578641	1.958700	
2579.611650	10.465655	5.353981	2.579612	1.954743	
2580.582524	10.465655	5.353981	2.580583	1.954743	
2581.553398	10.465655	5.332349	2.581553	1.962673	
2582.524272	10.465655	5.343165	2.582524	1.958700	
2583.495146	10.465655	5.343165	2.583495	1.958700	
2584.466019	10.454069	5.343165	2.584466	1.956531	
2585.436893	10.454069	5.343165	2.585437	1.956531	
2586.407767	10.442484	5.299900	2.586408	1.970317	
2587.378641	10.465655	5.332349	2.587379	1.962673	
2588.349515	10.454069	5.321532	2.588350	1.964485	
2589.320388	10.465655	5.299900	2.589320	1.974689	
2590.291262	10.500410	5.310716	2.590291	1.977212	
2591.262136	10.523581	5.289084	2.591262	1.989679	
2592.233010	10.546751	5.299900	2.592233	1.989991	
2593.203883	10.535166	5.299900	2.593204	1.987805	
2594.174757	10.558337	5.310716	2.594175	1.988119	
2595.145631	10.581507	5.299900	2.595146	1.996548	
2596.116505	10.581507	5.310716	2.596117	1.992482	
2597.087379	10.569922	5.310716	2.597087	1.990301	
2598.058252	10.581507	5.321532	2.598058	1.988432	
2599.029126	10.569922	5.321532	2.599029	1.986255	
2600.000000	10.569922	5.310716	2.600000	1.990301	
2600.970874	10.558337	5.332349	2.600971	1.980054	
2601.941748	10.546751	5.332349	2.601942	1.977881	
2602.912621	10.558337	5.321532	2.602913	1.984078	
2603.883495	10.546751	5.321532	2.603883	1.981901	
2604.854369	10.535166	5.343165	2.604854	1.971709	
2605.825243	10.569922	5.299900	2.605825	1.994362	
2606.796117	10.523581	5.299900	2.606796	1.985619	
2607.766990	10.523581	5.299900	2.607767	1.985619	
2608.737864	10.488825	5.310716	2.608738	1.975030	
2609.708738	10.511996	5.289084	2.609709	1.987489	
2610.679612	10.488825	5.278268	2.610680	1.987172	
2611.650485	10.465655	5.278268	2.611650	1.982782	
2612.621359	10.454069	5.278268	2.612621	1.980587	
2613.592233	10.477240	5.310716	2.613592	1.972849	
2614.563107	10.454069	5.278268	2.614563	1.980587	
2615.533981	10.465655	5.299900	2.615534	1.974689	
2616.504854	10.454069	5.310716	2.616505	1.968486	
2617.475728	10.477240	5.321532	2.617476	1.968839	
2618.446602	10.523581	5.321532	2.618447	1.977547	
2619.417476	10.523581	5.310716	2.619417	1.981575	
2620.388350	10.581507	5.310716	2.620388	1.992482	
2621.359223	10.604678	5.321532	2.621359	1.992786	
2622.330097	10.639433	5.310716	2.622330	2.003390	
2623.300971	10.639433	5.332349	2.623301	1.995262	
2624.271845	10.674189	5.321532	2.624272	2.005849	
2625.242718	10.662604	5.289084	2.625243	2.015964	
2626.213592	10.662604	5.310716	2.626214	2.007752	
2627.184466	10.674189	5.278268	2.627184	2.022290	
2628.155340	10.674189	5.289084	2.628155	2.018155	
2629.126214	10.674189	5.267452	2.629126	2.026443	
2630.097087	10.639433	5.278268	2.630097	2.015705	
2631.067961	10.674189	5.289084	2.631068	2.018155	
2632.038835	10.685774	5.289084	2.632039	2.020345	
2633.009709	10.674189	5.299900	2.633010	2.014036	
2633.980583	10.674189	5.289084	2.633981	2.018155	
2634.951456	10.685774	5.310716	2.634951	2.012115	
2635.922330	10.697360	5.343165	2.635922	2.002064	
2636.893204	10.685774	5.321532	2.636893	2.008026	
2637.864078	10.708945	5.332349	2.637864	2.008298	
2638.834951	10.708945	5.332349	2.638835	2.008298	
2639.805825	10.685774	5.332349	2.639806	2.003953	
2640.776699	10.662604	5.332349	2.640777	1.999607	
2641.747573	10.674189	5.332349	2.641748	2.001780	
2642.718447	10.627848	5.321532	2.642718	1.997141	
2643.689320	10.639433	5.299900	2.643689	2.007478	
2644.660194	10.616263	5.310716	2.644660	1.999027	
2645.631068	10.627848	5.321532	2.645631	1.997141	
2646.601942	10.627848	5.332349	2.646602	1.993090	
2647.572816	10.616263	5.267452	2.647573	2.015446	
2648.543689	10.627848	5.278268	2.648544	2.013511	
2649.514563	10.627848	5.310716	2.649515	2.001208	
2650.485437	10.639433	5.310716	2.650485	2.003390	
2651.456311	10.627848	5.267452	2.651456	2.017645	
2652.427184	10.616263	5.310716	2.652427	1.999027	
2653.398058	10.627848	5.299900	2.653398	2.005292	
2654.368932	10.639433	5.321532	2.654369	1.999318	
2655.339806	10.639433	5.332349	2.655340	1.995262	
2656.310680	10.627848	5.332349	2.656311	1.993090	
2657.281553	10.627848	5.310716	2.657282	2.001208	
2658.252427	10.616263	5.343165	2.658252	1.986887	
2659.223301	10.639433	5.332349	2.659223	1.995262	
2660.194175	10.651019	5.353981	2.660194	1.989364	
2661.165049	10.662604	5.332349	2.661165	1.999607	
2662.135922	10.697360	5.310716	2.662136	2.014297	
2663.106796	10.732116	5.321532	2.663107	2.016734	
2664.077670	10.766871	5.299900	2.664078	2.031523	
2665.048544	10.790042	5.299900	2.665049	2.035895	
2666.019417	10.813212	5.299900	2.666019	2.040267	
2666.990291	10.824798	5.299900	2.666990	2.042453	
2667.961165	10.847968	5.310716	2.667961	2.042656	
2668.932039	10.836383	5.299900	2.668932	2.044639	
2669.902913	10.836383	5.332349	2.669903	2.032197	
2670.873786	10.836383	5.310716	2.670874	2.040475	
2671.844660	10.801627	5.310716	2.671845	2.033930	
2672.815534	10.801627	5.299900	2.672816	2.038081	
2673.786408	10.790042	5.321532	2.673786	2.027619	
2674.757282	10.766871	5.332349	2.674757	2.019161	
2675.728155	10.755286	5.321532	2.675728	2.021088	
2676.699029	10.732116	5.332349	2.676699	2.012643	
2677.669903	10.755286	5.321532	2.677670	2.021088	
2678.640777	10.778457	5.332349	2.678641	2.021334	
2679.611650	10.766871	5.332349	2.679612	2.019161	
2680.582524	10.766871	5.321532	2.680583	2.023265	
2681.553398	10.755286	5.343165	2.681553	2.012906	
2682.524272	10.766871	5.332349	2.682524	2.019161	
2683.495146	10.743701	5.321532	2.683495	2.018911	
2684.466019	10.720530	5.332349	2.684466	2.010471	
2685.436893	10.685774	5.321532	2.685437	2.008026	
2686.407767	10.651019	5.321532	2.686408	2.001495	
2687.378641	10.616263	5.310716	2.687379	1.999027	
2688.349515	10.581507	5.321532	2.688350	1.988432	
2689.320388	10.569922	5.299900	2.689320	1.994362	
2690.291262	10.593092	5.299900	2.690291	1.998734	
2691.262136	10.569922	5.299900	2.691262	1.994362	
2692.233010	10.581507	5.310716	2.692233	1.992482	
2693.203883	10.616263	5.299900	2.693204	2.003106	
2694.174757	10.616263	5.299900	2.694175	2.003106	
2695.145631	10.674189	5.332349	2.695146	2.001780	
2696.116505	10.708945	5.343165	2.696117	2.004233	
2697.087379	10.732116	5.332349	2.697087	2.012643	
2698.058252	10.732116	5.343165	2.698058	2.008569	
2699.029126	10.743701	5.343165	2.699029	2.010737	
2700.000000	10.755286	5.364797	2.700000	2.004789	
2700.970874	10.743701	5.332349	2.700971	2.014816	
2701.941748	10.755286	5.353981	2.701942	2.008839	
2702.912621	10.743701	5.321532	2.702913	2.018911	
2703.883495	10.720530	5.332349	2.703883	2.010471	
2704.854369	10.732116	5.332349	2.704854	2.012643	
2705.825243	10.720530	5.332349	2.705825	2.010471	
2706.796117	10.720530	5.321532	2.706796	2.014557	
2707.766990	10.732116	5.321532	2.707767	2.016734	
2708.737864	10.743701	5.299900	2.708738	2.027152	
2709.708738	10.755286	5.310716	2.709709	2.025204	
2710.679612	10.778457	5.321532	2.710680	2.025442	
2711.650485	10.778457	5.321532	2.711650	2.025442	
2712.621359	10.778457	5.289084	2.712621	2.037868	
2713.592233	10.743701	5.310716	2.713592	2.023023	
2714.563107	10.755286	5.332349	2.714563	2.016989	
2715.533981	10.743701	5.343165	2.715534	2.010737	
2716.504854	10.708945	5.364797	2.716505	1.996151	
2717.475728	10.720530	5.353981	2.717476	2.002348	
2718.446602	10.697360	5.364797	2.718447	1.993992	
2719.417476	10.697360	5.364797	2.719417	1.993992	
2720.388350	10.720530	5.364797	2.720388	1.998311	
2721.359223	10.708945	5.375613	2.721359	1.992135	
2722.330097	10.708945	5.332349	2.722330	2.008298	
2723.300971	10.708945	5.332349	2.723301	2.008298	
2724.271845	10.685774	5.321532	2.724272	2.008026	
2725.242718	10.651019	5.321532	2.725243	2.001495	
2726.213592	10.604678	5.321532	2.726214	1.992786	
2727.184466	10.581507	5.321532	2.727184	1.988432	
2728.155340	10.569922	5.321532	2.728155	1.986255	
2729.126214	10.546751	5.310716	2.729126	1.985938	
2730.097087	10.523581	5.299900	2.730097	1.985619	
2731.067961	10.511996	5.321532	2.731068	1.975370	
2732.038835	10.488825	5.332349	2.732039	1.967018	
2733.009709	10.523581	5.321532	2.733010	1.977547	
2733.980583	10.511996	5.353981	2.733981	1.963398	
2734.951456	10.523581	5.364797	2.734951	1.961599	
2735.922330	10.535166	5.375613	2.735922	1.959807	
2736.893204	10.569922	5.375613	2.736893	1.966273	
2737.864078	10.569922	5.397245	2.737864	1.958392	
2738.834951	10.569922	5.353981	2.738835	1.974217	
2739.805825	10.593092	5.364797	2.739806	1.974556	
2740.776699	10.593092	5.332349	2.740777	1.986572	
2741.747573	10.558337	5.321532	2.741748	1.984078	
2742.718447	10.535166	5.332349	2.742718	1.975708	
2743.689320	10.523581	5.310716	2.743689	1.981575	
2744.660194	10.500410	5.299900	2.744660	1.981247	
2745.631068	10.488825	5.299900	2.745631	1.979061	
2746.601942	10.477240	5.299900	2.746602	1.976875	
2747.572816	10.454069	5.310716	2.747573	1.968486	
2748.543689	10.488825	5.289084	2.748544	1.983108	
2749.514563	10.488825	5.310716	2.749515	1.975030	
2750.485437	10.511996	5.332349	2.750485	1.971363	
2751.456311	10.500410	5.353981	2.751456	1.961234	
2752.427184	10.523581	5.353981	2.752427	1.965562	
2753.398058	10.546751	5.364797	2.753398	1.965918	
2754.368932	10.546751	5.353981	2.754369	1.969890	
2755.339806	10.535166	5.343165	2.755340	1.971709	
2756.310680	10.500410	5.353981	2.756311	1.961234	
2757.281553	10.511996	5.343165	2.757282	1.967373	
2758.252427	10.465655	5.343165	2.758252	1.958700	
2759.223301	10.465655	5.364797	2.759223	1.950802	
2760.194175	10.442484	5.321532	2.760194	1.962308	
2761.165049	10.407728	5.299900	2.761165	1.963759	
2762.135922	10.384558	5.299900	2.762136	1.959387	
2763.106796	10.361387	5.299900	2.763107	1.955016	
2764.077670	10.372973	5.310716	2.764078	1.953215	
2765.048544	10.349802	5.321532	2.765049	1.944891	
2766.019417	10.349802	5.310716	2.766019	1.948852	
2766.990291	10.326632	5.299900	2.766990	1.948458	
2767.961165	10.338217	5.321532	2.767961	1.942714	
2768.932039	10.349802	5.353981	2.768932	1.933104	
2769.902913	10.349802	5.353981	2.769903	1.933104	
2770.873786	10.338217	5.353981	2.770874	1.930940	
2771.844660	10.361387	5.364797	2.771845	1.931366	
2772.815534	10.338217	5.375613	2.772816	1.923170	
2773.786408	10.338217	5.353981	2.773786	1.930940	
2774.757282	10.315046	5.343165	2.774757	1.930512	
2775.728155	10.338217	5.343165	2.775728	1.934849	
2776.699029	10.338217	5.332349	2.776699	1.938774	
2777.669903	10.326632	5.332349	2.777670	1.936601	
2778.640777	10.326632	5.332349	2.778641	1.936601	
2779.611650	10.303461	5.332349	2.779612	1.932256	
2780.582524	10.338217	5.321532	2.780583	1.942714	
2781.553398	10.326632	5.332349	2.781553	1.936601	
2782.524272	10.326632	5.321532	2.782524	1.940537	
2783.495146	10.338217	5.321532	2.783495	1.942714	
2784.466019	10.338217	5.332349	2.784466	1.938774	
2785.436893	10.338217	5.299900	2.785437	1.950644	
2786.407767	10.384558	5.353981	2.786408	1.939596	
2787.378641	10.349802	5.343165	2.787379	1.937017	
2788.349515	10.372973	5.343165	2.788350	1.941354	
2789.320388	10.372973	5.353981	2.789320	1.937432	
2790.291262	10.338217	5.353981	2.790291	1.930940	
2791.262136	10.372973	5.321532	2.791262	1.949245	
2792.233010	10.372973	5.353981	2.792233	1.937432	
2793.203883	10.384558	5.343165	2.793204	1.943522	
2794.174757	10.396143	5.364797	2.794175	1.937845	
2795.145631	10.396143	5.343165	2.795146	1.945690	
2796.116505	10.396143	5.343165	2.796117	1.945690	
2797.087379	10.372973	5.343165	2.797087	1.941354	
2798.058252	10.407728	5.332349	2.798058	1.951809	
2799.029126	10.407728	5.353981	2.799029	1.943923	
2800.000000	10.396143	5.321532	2.800000	1.953599	
2800.970874	10.396143	5.332349	2.800971	1.949637	
2801.941748	10.384558	5.332349	2.801942	1.947464	
2802.912621	10.372973	5.343165	2.802913	1.941354	
2803.883495	10.372973	5.343165	2.803883	1.941354	
2804.854369	10.361387	5.343165	2.804854	1.939185	
2805.825243	10.361387	5.343165	2.805825	1.939185	
2806.796117	10.349802	5.343165	2.806796	1.937017	
2807.766990	10.361387	5.343165	2.807767	1.939185	
2808.737864	10.384558	5.353981	2.808738	1.939596	
2809.708738	10.384558	5.364797	2.809709	1.935685	
2810.679612	10.372973	5.375613	2.810680	1.929635	
2811.650485	10.384558	5.364797	2.811650	1.935685	
2812.621359	10.384558	5.375613	2.812621	1.931790	
2813.592233	10.384558	5.375613	2.813592	1.931790	
2814.563107	10.372973	5.364797	2.814563	1.933526	
2815.533981	10.396143	5.375613	2.815534	1.933946	
2816.504854	10.361387	5.375613	2.816505	1.927480	
2817.475728	10.361387	5.375613	2.817476	1.927480	
2818.446602	10.361387	5.375613	2.818447	1.927480	
2819.417476	10.338217	5.375613	2.819417	1.923170	
2820.388350	10.361387	5.364797	2.820388	1.931366	
2821.359223	10.349802	5.364797	2.821359	1.929207	
2822.330097	10.338217	5.364797	2.822330	1.927047	
2823.300971	10.338217	5.364797	2.823301	1.927047	
2824.271845	10.361387	5.364797	2.824272	1.931366	
2825.242718	10.372973	5.397245	2.825243	1.921901	
2826.213592	10.384558	5.386429	2.826214	1.927911	
2827.184466	10.384558	5.375613	2.827184	1.931790	
2828.155340	10.396143	5.364797	2.828155	1.937845	
2829.126214	10.407728	5.408061	2.829126	1.924484	
2830.097087	10.442484	5.397245	2.830097	1.934780	
2831.067961	10.419314	5.386429	2.831068	1.934364	
2832.038835	10.430899	5.386429	2.832039	1.936515	
2833.009709	10.419314	5.386429	2.833010	1.934364	
2833.980583	10.465655	5.397245	2.833981	1.939073	
2834.951456	10.430899	5.397245	2.834951	1.932634	
2835.922330	10.465655	5.386429	2.835922	1.942967	
2836.893204	10.442484	5.386429	2.836893	1.938665	
2837.864078	10.442484	5.386429	2.837864	1.938665	
2838.834951	10.430899	5.386429	2.838835	1.936515	
2839.805825	10.407728	5.386429	2.839806	1.932213	
2840.776699	10.442484	5.397245	2.840777	1.934780	
2841.747573	10.465655	5.397245	2.841748	1.939073	
2842.718447	10.465655	5.375613	2.842718	1.946876	
2843.689320	10.454069	5.375613	2.843689	1.944721	
2844.660194	10.465655	5.397245	2.844660	1.939073	
2845.631068	10.477240	5.386429	2.845631	1.945118	
2846.601942	10.465655	5.375613	2.846602	1.946876	
2847.572816	10.454069	5.386429	2.847573	1.940816	
2848.543689	10.442484	5.397245	2.848544	1.934780	
2849.514563	10.454069	5.397245	2.849515	1.936927	
2850.485437	10.442484	5.408061	2.850485	1.930911	
2851.456311	10.442484	5.397245	2.851456	1.934780	
2852.427184	10.430899	5.418878	2.852427	1.924919	
2853.398058	10.442484	5.408061	2.853398	1.930911	
2854.368932	10.454069	5.408061	2.854369	1.933053	
2855.339806	10.454069	5.397245	2.855340	1.936927	
2856.310680	10.454069	5.408061	2.856311	1.933053	
2857.281553	10.454069	5.397245	2.857282	1.936927	
2858.252427	10.488825	5.408061	2.858252	1.939480	
2859.223301	10.500410	5.397245	2.859223	1.945513	
2860.194175	10.500410	5.375613	2.860194	1.953342	
2861.165049	10.511996	5.375613	2.861165	1.955497	
2862.135922	10.488825	5.397245	2.862136	1.943366	
2863.106796	10.523581	5.386429	2.863107	1.953721	
2864.077670	10.535166	5.386429	2.864078	1.955872	
2865.048544	10.511996	5.375613	2.865049	1.955497	
2866.019417	10.523581	5.364797	2.866019	1.961599	
2866.990291	10.523581	5.386429	2.866990	1.953721	
2867.961165	10.523581	5.408061	2.867961	1.945906	
2868.932039	10.535166	5.386429	2.868932	1.955872	
2869.902913	10.558337	5.386429	2.869903	1.960174	
2870.873786	10.558337	5.408061	2.870874	1.952333	
2871.844660	10.581507	5.397245	2.871845	1.960538	
2872.815534	10.604678	5.408061	2.872816	1.960902	
2873.786408	10.593092	5.418878	2.873786	1.954850	
2874.757282	10.616263	5.418878	2.874757	1.959126	
2875.728155	10.639433	5.386429	2.875728	1.975229	
2876.699029	10.627848	5.375613	2.876699	1.977049	
2877.669903	10.639433	5.397245	2.877670	1.971271	
2878.640777	10.662604	5.408061	2.878641	1.971613	
2879.611650	10.639433	5.397245	2.879612	1.971271	
2880.582524	10.616263	5.386429	2.880583	1.970928	
2881.553398	10.593092	5.386429	2.881553	1.966626	
2882.524272	10.593092	5.386429	2.882524	1.966626	
2883.495146	10.558337	5.364797	2.883495	1.968078	
2884.466019	10.569922	5.386429	2.884466	1.962324	
2885.436893	10.546751	5.375613	2.885437	1.961963	
2886.407767	10.581507	5.386429	2.886408	1.964475	
2887.378641	10.569922	5.375613	2.887379	1.966273	
2888.349515	10.581507	5.397245	2.888350	1.960538	
2889.320388	10.593092	5.408061	2.889320	1.958760	
2890.291262	10.604678	5.408061	2.890291	1.960902	
2891.262136	10.627848	5.418878	2.891262	1.961264	
2892.233010	10.639433	5.397245	2.892233	1.971271	
2893.203883	10.639433	5.418878	2.893204	1.963402	
2894.174757	10.639433	5.397245	2.894175	1.971271	
2895.145631	10.662604	5.418878	2.895146	1.967678	
2896.116505	10.651019	5.418878	2.896117	1.965540	
2897.087379	10.662604	5.397245	2.897087	1.975564	
