Essais Frottement unidirectionnel					
					
Conditions de l'essais					
Asservissement	Pas d'asservissement en force				
Vitesse du moteur en X (µm/s )	1000.000000				
Longueur de frottement (µm)	5000.000000				
Vitesse du moteur en Z (µm/s )	50.000000				
Type d 'essai	Force imposée				
Consigne en force (mN)	5.000000				
					
Déplacement en X (µm)	Effort tangentiel (mN)	Effort normal (mN)	Temps (s)	Fx/Fz	
2664.077670	9.113423	4.866823	2.664078	1.872561	
2665.048544	9.101838	4.877639	2.665049	1.866034	
2666.019417	9.078668	4.866823	2.666019	1.865420	
2666.990291	9.078668	4.888455	2.666990	1.857165	
2667.961165	9.055497	4.856007	2.667961	1.864803	
2668.932039	9.020741	4.856007	2.668932	1.857646	
2669.902913	8.997571	4.866823	2.669903	1.848757	
2670.873786	8.985985	4.856007	2.670874	1.850489	
2671.844660	8.985985	4.845191	2.671845	1.854620	
2672.815534	8.974400	4.823558	2.672816	1.860535	
2673.786408	8.974400	4.834374	2.673786	1.856373	
2674.757282	8.985985	4.834374	2.674757	1.858769	
2675.728155	9.009156	4.834374	2.675728	1.863562	
2676.699029	9.020741	4.823558	2.676699	1.870142	
2677.669903	9.020741	4.823558	2.677670	1.870142	
2678.640777	9.043912	4.834374	2.678641	1.870751	
2679.611650	9.067082	4.856007	2.679612	1.867189	
2680.582524	9.067082	4.856007	2.680583	1.867189	
2681.553398	9.078668	4.856007	2.681553	1.869575	
2682.524272	9.090253	4.877639	2.682524	1.863658	
2683.495146	9.078668	4.877639	2.683495	1.861283	
2684.466019	9.113423	4.888455	2.684466	1.864275	
2685.436893	9.101838	4.856007	2.685437	1.874346	
2686.407767	9.090253	4.834374	2.686408	1.880337	
2687.378641	9.078668	4.866823	2.687379	1.865420	
2688.349515	9.090253	4.845191	2.688350	1.876139	
2689.320388	9.067082	4.834374	2.689320	1.875544	
2690.291262	9.055497	4.834374	2.690291	1.873148	
2691.262136	9.043912	4.834374	2.691262	1.870751	
2692.233010	9.032326	4.823558	2.692233	1.872544	
2693.203883	9.032326	4.834374	2.693204	1.868355	
2694.174757	9.032326	4.823558	2.694175	1.872544	
2695.145631	9.055497	4.856007	2.695146	1.864803	
2696.116505	9.020741	4.834374	2.696117	1.865958	
2697.087379	9.043912	4.856007	2.697087	1.862418	
2698.058252	9.043912	4.866823	2.698058	1.858278	
2699.029126	9.043912	4.866823	2.699029	1.858278	
2700.000000	9.020741	4.856007	2.700000	1.857646	
2700.970874	9.032326	4.845191	2.700971	1.864184	
2701.941748	9.055497	4.856007	2.701942	1.864803	
2702.912621	9.055497	4.866823	2.702913	1.860659	
2703.883495	9.067082	4.856007	2.703883	1.867189	
2704.854369	9.032326	4.845191	2.704854	1.864184	
2705.825243	9.067082	4.845191	2.705825	1.871357	
2706.796117	9.055497	4.834374	2.706796	1.873148	
2707.766990	9.067082	4.834374	2.707767	1.875544	
2708.737864	9.090253	4.845191	2.708738	1.876139	
2709.708738	9.113423	4.845191	2.709709	1.880922	
2710.679612	9.101838	4.866823	2.710680	1.870181	
2711.650485	9.125009	4.856007	2.711650	1.879118	
2712.621359	9.136594	4.856007	2.712621	1.881504	
2713.592233	9.148179	4.856007	2.713592	1.883889	
2714.563107	9.171350	4.845191	2.714563	1.892877	
2715.533981	9.171350	4.845191	2.715534	1.892877	
2716.504854	9.194520	4.866823	2.716505	1.889224	
2717.475728	9.182935	4.888455	2.717476	1.878494	
2718.446602	9.159764	4.845191	2.718447	1.890486	
2719.417476	9.125009	4.845191	2.719417	1.883313	
2720.388350	9.113423	4.845191	2.720388	1.880922	
2721.359223	9.078668	4.845191	2.721359	1.873748	
2722.330097	9.055497	4.812742	2.722330	1.881567	
2723.300971	9.032326	4.834374	2.723301	1.868355	
2724.271845	8.985985	4.823558	2.724272	1.862937	
2725.242718	8.974400	4.823558	2.725243	1.860535	
2726.213592	8.951230	4.823558	2.726214	1.855732	
2727.184466	8.951230	4.845191	2.727184	1.847446	
2728.155340	8.939644	4.823558	2.728155	1.853330	
2729.126214	8.939644	4.856007	2.729126	1.840946	
2730.097087	8.939644	4.856007	2.730097	1.840946	
2731.067961	8.962815	4.877639	2.731068	1.837531	
2732.038835	8.985985	4.866823	2.732039	1.846376	
2733.009709	9.009156	4.877639	2.733010	1.847032	
2733.980583	8.997571	4.866823	2.733981	1.848757	
2734.951456	8.997571	4.856007	2.734951	1.852874	
2735.922330	8.985985	4.845191	2.735922	1.854620	
2736.893204	9.009156	4.845191	2.736893	1.859402	
2737.864078	8.962815	4.823558	2.737864	1.858133	
2738.834951	8.962815	4.823558	2.738835	1.858133	
2739.805825	8.951230	4.823558	2.739806	1.855732	
2740.776699	8.951230	4.834374	2.740777	1.851580	
2741.747573	8.939644	4.823558	2.741748	1.853330	
2742.718447	8.951230	4.823558	2.742718	1.855732	
2743.689320	8.939644	4.834374	2.743689	1.849183	
2744.660194	8.962815	4.845191	2.744660	1.849837	
2745.631068	8.974400	4.856007	2.745631	1.848103	
2746.601942	8.985985	4.845191	2.746602	1.854620	
2747.572816	9.020741	4.866823	2.747573	1.853518	
2748.543689	9.020741	4.877639	2.748544	1.849407	
2749.514563	9.020741	4.888455	2.749515	1.845315	
2750.485437	9.055497	4.877639	2.750485	1.856533	
2751.456311	9.055497	4.888455	2.751456	1.852425	
2752.427184	9.043912	4.856007	2.752427	1.862418	
2753.398058	9.043912	4.866823	2.753398	1.858278	
2754.368932	9.020741	4.845191	2.754369	1.861793	
2755.339806	9.032326	4.823558	2.755340	1.872544	
2756.310680	8.997571	4.812742	2.756311	1.869531	
2757.281553	8.985985	4.834374	2.757282	1.858769	
2758.252427	8.997571	4.812742	2.758252	1.869531	
2759.223301	8.985985	4.812742	2.759223	1.867124	
2760.194175	8.985985	4.812742	2.760194	1.867124	
2761.165049	8.997571	4.801926	2.761165	1.873742	
2762.135922	8.974400	4.834374	2.762136	1.856373	
2763.106796	8.985985	4.845191	2.763107	1.854620	
2764.077670	8.997571	4.856007	2.764078	1.852874	
2765.048544	8.974400	4.877639	2.765049	1.839907	
2766.019417	8.997571	4.877639	2.766019	1.844657	
2766.990291	9.009156	4.888455	2.766990	1.842945	
2767.961165	8.974400	4.888455	2.767961	1.835836	
2768.932039	8.962815	4.888455	2.768932	1.833466	
2769.902913	8.939644	4.877639	2.769903	1.832781	
2770.873786	8.928059	4.856007	2.770874	1.838560	
2771.844660	8.928059	4.856007	2.771845	1.838560	
2772.815534	8.904889	4.845191	2.772816	1.837882	
2773.786408	8.904889	4.801926	2.773786	1.854441	
2774.757282	8.904889	4.801926	2.774757	1.854441	
2775.728155	8.893303	4.823558	2.775728	1.843723	
2776.699029	8.870133	4.801926	2.776699	1.847203	
2777.669903	8.870133	4.801926	2.777670	1.847203	
2778.640777	8.893303	4.812742	2.778641	1.847866	
2779.611650	8.893303	4.801926	2.779612	1.852028	
2780.582524	8.916474	4.823558	2.780583	1.848526	
2781.553398	8.939644	4.845191	2.781553	1.845055	
2782.524272	8.962815	4.856007	2.782524	1.845717	
2783.495146	8.962815	4.866823	2.783495	1.841615	
2784.466019	8.962815	4.888455	2.784466	1.833466	
2785.436893	8.985985	4.866823	2.785437	1.846376	
2786.407767	8.974400	4.888455	2.786408	1.835836	
2787.378641	8.997571	4.877639	2.787379	1.844657	
2788.349515	8.985985	4.877639	2.788350	1.842282	
2789.320388	8.974400	4.834374	2.789320	1.856373	
2790.291262	8.974400	4.845191	2.790291	1.852229	
2791.262136	8.974400	4.834374	2.791262	1.856373	
2792.233010	8.951230	4.812742	2.792233	1.859902	
2793.203883	8.951230	4.780294	2.793204	1.872527	
2794.174757	8.962815	4.791110	2.794175	1.870718	
2795.145631	8.974400	4.801926	2.795146	1.868917	
2796.116505	8.985985	4.780294	2.796117	1.879798	
2797.087379	8.985985	4.812742	2.797087	1.867124	
2798.058252	8.985985	4.801926	2.798058	1.871329	
2799.029126	8.985985	4.812742	2.799029	1.867124	
2800.000000	8.985985	4.812742	2.800000	1.867124	
2800.970874	8.985985	4.845191	2.800971	1.854620	
2801.941748	8.997571	4.845191	2.801942	1.857011	
2802.912621	8.985985	4.866823	2.802913	1.846376	
2803.883495	8.962815	4.877639	2.803883	1.837531	
2804.854369	8.928059	4.866823	2.804854	1.834474	
2805.825243	8.939644	4.866823	2.805825	1.836854	
2806.796117	8.939644	4.845191	2.806796	1.845055	
2807.766990	8.916474	4.834374	2.807767	1.844390	
2808.737864	8.904889	4.834374	2.808738	1.841994	
2809.708738	8.904889	4.834374	2.809709	1.841994	
2810.679612	8.893303	4.812742	2.810680	1.847866	
2811.650485	8.893303	4.791110	2.811650	1.856209	
2812.621359	8.881718	4.791110	2.812621	1.853791	
2813.592233	8.893303	4.780294	2.813592	1.860409	
2814.563107	8.904889	4.801926	2.814563	1.854441	
2815.533981	8.870133	4.812742	2.815534	1.843052	
2816.504854	8.870133	4.801926	2.816505	1.847203	
2817.475728	8.846962	4.834374	2.817476	1.830012	
2818.446602	8.835377	4.834374	2.818447	1.827615	
2819.417476	8.823792	4.845191	2.819417	1.821144	
2820.388350	8.812207	4.856007	2.820388	1.814702	
2821.359223	8.812207	4.866823	2.821359	1.810669	
2822.330097	8.835377	4.856007	2.822330	1.819474	
2823.300971	8.823792	4.866823	2.823301	1.813050	
2824.271845	8.858548	4.856007	2.824272	1.824245	
2825.242718	8.858548	4.856007	2.825243	1.824245	
2826.213592	8.904889	4.856007	2.826214	1.833788	
2827.184466	8.928059	4.866823	2.827184	1.834474	
2828.155340	8.951230	4.823558	2.828155	1.855732	
2829.126214	8.951230	4.823558	2.829126	1.855732	
2830.097087	8.974400	4.801926	2.830097	1.868917	
2831.067961	8.985985	4.812742	2.831068	1.867124	
2832.038835	8.985985	4.812742	2.832039	1.867124	
2833.009709	8.962815	4.801926	2.833010	1.866504	
2833.980583	8.962815	4.812742	2.833981	1.862309	
2834.951456	8.962815	4.812742	2.834951	1.862309	
2835.922330	8.962815	4.823558	2.835922	1.858133	
2836.893204	8.985985	4.834374	2.836893	1.858769	
2837.864078	8.951230	4.834374	2.837864	1.851580	
2838.834951	8.962815	4.845191	2.838835	1.849837	
2839.805825	8.939644	4.845191	2.839806	1.845055	
2840.776699	8.962815	4.845191	2.840777	1.849837	
2841.747573	8.962815	4.845191	2.841748	1.849837	
2842.718447	8.985985	4.845191	2.842718	1.854620	
2843.689320	8.962815	4.856007	2.843689	1.845717	
2844.660194	8.962815	4.845191	2.844660	1.849837	
2845.631068	8.939644	4.834374	2.845631	1.849183	
2846.601942	8.916474	4.834374	2.846602	1.844390	
2847.572816	8.893303	4.823558	2.847573	1.843723	
2848.543689	8.846962	4.823558	2.848544	1.834115	
2849.514563	8.846962	4.812742	2.849515	1.838237	
2850.485437	8.812207	4.812742	2.850485	1.831016	
2851.456311	8.800621	4.823558	2.851456	1.824508	
2852.427184	8.789036	4.801926	2.852427	1.830315	
2853.398058	8.812207	4.823558	2.853398	1.826910	
2854.368932	8.800621	4.801926	2.854369	1.832727	
2855.339806	8.812207	4.823558	2.855340	1.826910	
2856.310680	8.823792	4.823558	2.856311	1.829312	
2857.281553	8.846962	4.823558	2.857282	1.834115	
2858.252427	8.881718	4.834374	2.858252	1.837201	
2859.223301	8.858548	4.856007	2.859223	1.824245	
2860.194175	8.858548	4.866823	2.860194	1.820191	
2861.165049	8.858548	4.856007	2.861165	1.824245	
2862.135922	8.858548	4.866823	2.862136	1.820191	
2863.106796	8.870133	4.866823	2.863107	1.822572	
2864.077670	8.858548	4.877639	2.864078	1.816155	
2865.048544	8.835377	4.856007	2.865049	1.819474	
2866.019417	8.846962	4.845191	2.866019	1.825927	
2866.990291	8.870133	4.845191	2.866990	1.830709	
2867.961165	8.904889	4.834374	2.867961	1.841994	
2868.932039	8.928059	4.834374	2.868932	1.846787	
2869.902913	8.951230	4.812742	2.869903	1.859902	
2870.873786	9.009156	4.812742	2.870874	1.871938	
2871.844660	9.009156	4.801926	2.871845	1.876155	
2872.815534	9.043912	4.812742	2.872816	1.879160	
2873.786408	9.043912	4.823558	2.873786	1.874946	
2874.757282	9.043912	4.780294	2.874757	1.891915	
2875.728155	9.043912	4.823558	2.875728	1.874946	
2876.699029	9.009156	4.812742	2.876699	1.871938	
2877.669903	8.985985	4.823558	2.877670	1.862937	
2878.640777	8.962815	4.856007	2.878641	1.845717	
2879.611650	8.974400	4.845191	2.879612	1.852229	
2880.582524	8.951230	4.866823	2.880583	1.839235	
2881.553398	8.962815	4.845191	2.881553	1.849837	
2882.524272	8.951230	4.856007	2.882524	1.843331	
2883.495146	8.985985	4.856007	2.883495	1.850489	
2884.466019	8.997571	4.856007	2.884466	1.852874	
2885.436893	9.032326	4.845191	2.885437	1.864184	
2886.407767	9.020741	4.834374	2.886408	1.865958	
2887.378641	9.055497	4.834374	2.887379	1.873148	
2888.349515	9.055497	4.823558	2.888350	1.877348	
2889.320388	9.020741	4.812742	2.889320	1.874345	
2890.291262	9.009156	4.823558	2.890291	1.867741	
2891.262136	8.951230	4.801926	2.891262	1.864092	
2892.233010	8.939644	4.801926	2.892233	1.861679	
2893.203883	8.893303	4.801926	2.893204	1.852028	
2894.174757	8.881718	4.801926	2.894175	1.849616	
2895.145631	8.835377	4.812742	2.895146	1.835830	
2896.116505	8.846962	4.823558	2.896117	1.834115	
2897.087379	8.835377	4.834374	2.897087	1.827615	
2898.058252	8.846962	4.845191	2.898058	1.825927	
2899.029126	8.846962	4.866823	2.899029	1.817811	
2900.000000	8.893303	4.856007	2.900000	1.831403	
2900.970874	8.939644	4.866823	2.900971	1.836854	
2901.941748	8.985985	4.856007	2.901942	1.850489	
2902.912621	8.985985	4.834374	2.902913	1.858769	
2903.883495	9.009156	4.856007	2.903883	1.855260	
2904.854369	9.020741	4.856007	2.904854	1.857646	
2905.825243	9.020741	4.856007	2.905825	1.857646	
2906.796117	8.997571	4.812742	2.906796	1.869531	
2907.766990	8.985985	4.812742	2.907767	1.867124	
2908.737864	8.985985	4.812742	2.908738	1.867124	
2909.708738	8.985985	4.801926	2.909709	1.871329	
2910.679612	8.974400	4.780294	2.910680	1.877374	
2911.650485	8.951230	4.791110	2.911650	1.868300	
2912.621359	8.974400	4.812742	2.912621	1.864717	
2913.592233	8.985985	4.812742	2.913592	1.867124	
2914.563107	8.997571	4.834374	2.914563	1.861165	
2915.533981	9.055497	4.834374	2.915534	1.873148	
2916.504854	9.078668	4.834374	2.916505	1.877941	
2917.475728	9.090253	4.845191	2.917476	1.876139	
2918.446602	9.101838	4.866823	2.918447	1.870181	
2919.417476	9.078668	4.877639	2.919417	1.861283	
2920.388350	9.090253	4.866823	2.920388	1.867800	
2921.359223	9.090253	4.877639	2.921359	1.863658	
2922.330097	9.055497	4.856007	2.922330	1.864803	
2923.300971	9.032326	4.856007	2.923301	1.860032	
2924.271845	9.020741	4.856007	2.924272	1.857646	
2925.242718	9.009156	4.834374	2.925243	1.863562	
2926.213592	8.985985	4.823558	2.926214	1.862937	
2927.184466	8.985985	4.823558	2.927184	1.862937	
2928.155340	8.985985	4.823558	2.928155	1.862937	
2929.126214	8.997571	4.823558	2.929126	1.865339	
2930.097087	8.997571	4.812742	2.930097	1.869531	
2931.067961	8.997571	4.812742	2.931068	1.869531	
2932.038835	9.020741	4.812742	2.932039	1.874345	
2933.009709	9.009156	4.812742	2.933010	1.871938	
2933.980583	9.020741	4.834374	2.933981	1.865958	
2934.951456	8.997571	4.845191	2.934951	1.857011	
2935.922330	8.997571	4.845191	2.935922	1.857011	
2936.893204	8.974400	4.866823	2.936893	1.843996	
2937.864078	8.962815	4.856007	2.937864	1.845717	
2938.834951	8.962815	4.877639	2.938835	1.837531	
2939.805825	8.962815	4.888455	2.939806	1.833466	
2940.776699	8.962815	4.856007	2.940777	1.845717	
2941.747573	8.974400	4.845191	2.941748	1.852229	
2942.718447	8.974400	4.856007	2.942718	1.848103	
2943.689320	9.020741	4.834374	2.943689	1.865958	
2944.660194	9.009156	4.834374	2.944660	1.863562	
2945.631068	9.043912	4.812742	2.945631	1.879160	
2946.601942	9.055497	4.801926	2.946602	1.885805	
2947.572816	9.067082	4.812742	2.947573	1.883974	
2948.543689	9.067082	4.801926	2.948544	1.888218	
2949.514563	9.055497	4.801926	2.949515	1.885805	
2950.485437	9.043912	4.812742	2.950485	1.879160	
2951.456311	9.032326	4.823558	2.951456	1.872544	
2952.427184	9.032326	4.856007	2.952427	1.860032	
2953.398058	9.043912	4.812742	2.953398	1.879160	
2954.368932	9.043912	4.845191	2.954369	1.866575	
2955.339806	9.043912	4.845191	2.955340	1.866575	
2956.310680	9.067082	4.866823	2.956311	1.863039	
2957.281553	9.078668	4.845191	2.957282	1.873748	
2958.252427	9.113423	4.856007	2.958252	1.876732	
2959.223301	9.113423	4.856007	2.959223	1.876732	
2960.194175	9.125009	4.866823	2.960194	1.874942	
2961.165049	9.159764	4.834374	2.961165	1.894716	
2962.135922	9.159764	4.834374	2.962136	1.894716	
2963.106796	9.159764	4.823558	2.963107	1.898964	
2964.077670	9.159764	4.823558	2.964078	1.898964	
2965.048544	9.125009	4.791110	2.965049	1.904571	
2966.019417	9.090253	4.812742	2.966019	1.888789	
2966.990291	9.067082	4.791110	2.966990	1.892481	
2967.961165	9.055497	4.791110	2.967961	1.890062	
2968.932039	9.032326	4.780294	2.968932	1.889492	
2969.902913	8.997571	4.801926	2.969903	1.873742	
2970.873786	9.009156	4.801926	2.970874	1.876155	
2971.844660	8.985985	4.791110	2.971845	1.875554	
2972.815534	9.009156	4.845191	2.972816	1.859402	
2973.786408	9.009156	4.823558	2.973786	1.867741	
2974.757282	9.020741	4.823558	2.974757	1.870142	
2975.728155	9.055497	4.845191	2.975728	1.868966	
2976.699029	9.020741	4.845191	2.976699	1.861793	
2977.669903	9.020741	4.834374	2.977670	1.865958	
2978.640777	9.009156	4.823558	2.978641	1.867741	
2979.611650	8.997571	4.823558	2.979612	1.865339	
2980.582524	9.009156	4.845191	2.980583	1.859402	
2981.553398	8.985985	4.834374	2.981553	1.858769	
2982.524272	8.928059	4.801926	2.982524	1.859266	
2983.495146	8.974400	4.801926	2.983495	1.868917	
2984.466019	8.939644	4.812742	2.984466	1.857495	
2985.436893	8.951230	4.801926	2.985437	1.864092	
2986.407767	8.951230	4.801926	2.986408	1.864092	
2987.378641	8.962815	4.791110	2.987379	1.870718	
2988.349515	8.951230	4.780294	2.988350	1.872527	
2989.320388	8.997571	4.791110	2.989320	1.877972	
2990.291262	9.009156	4.791110	2.990291	1.880390	
2991.262136	9.032326	4.801926	2.991262	1.880980	
2992.233010	9.032326	4.791110	2.992233	1.885226	
2993.203883	9.055497	4.823558	2.993204	1.877348	
2994.174757	9.078668	4.834374	2.994175	1.877941	
2995.145631	9.055497	4.823558	2.995146	1.877348	
2996.116505	9.055497	4.823558	2.996117	1.877348	
2997.087379	9.032326	4.823558	2.997087	1.872544	
2998.058252	9.067082	4.834374	2.998058	1.875544	
2999.029126	9.067082	4.834374	2.999029	1.875544	
3000.000000	9.090253	4.823558	3.000000	1.884553	
3000.970874	9.101838	4.812742	3.000971	1.891196	
3001.941748	9.159764	4.801926	3.001942	1.907519	
3002.912621	9.159764	4.812742	3.002913	1.903232	
3003.883495	9.206105	4.791110	3.003883	1.921497	
3004.854369	9.229276	4.791110	3.004854	1.926334	
3005.825243	9.240861	4.801926	3.005825	1.924407	
3006.796117	9.240861	4.769478	3.006796	1.937500	
3007.766990	9.252446	4.791110	3.007767	1.931170	
3008.737864	9.217691	4.769478	3.008738	1.932642	
3009.708738	9.229276	4.780294	3.009709	1.930692	
3010.679612	9.206105	4.780294	3.010680	1.925845	
3011.650485	9.171350	4.801926	3.011650	1.909931	
3012.621359	9.136594	4.801926	3.012621	1.902694	
3013.592233	9.113423	4.812742	3.013592	1.893603	
3014.563107	9.090253	4.834374	3.014563	1.880337	
3015.533981	9.090253	4.823558	3.015534	1.884553	
3016.504854	9.078668	4.812742	3.016505	1.886381	
3017.475728	9.055497	4.812742	3.017476	1.881567	
3018.446602	9.078668	4.823558	3.018447	1.882152	
3019.417476	9.101838	4.823558	3.019417	1.886955	
3020.388350	9.125009	4.845191	3.020388	1.883313	
3021.359223	9.125009	4.812742	3.021359	1.896010	
3022.330097	9.136594	4.812742	3.022330	1.898417	
3023.300971	9.148179	4.812742	3.023301	1.900825	
3024.271845	9.113423	4.801926	3.024272	1.897868	
3025.242718	9.101838	4.812742	3.025243	1.891196	
3026.213592	9.078668	4.791110	3.026214	1.894899	
3027.184466	9.055497	4.801926	3.027184	1.885805	
3028.155340	9.032326	4.812742	3.028155	1.876753	
3029.126214	9.032326	4.812742	3.029126	1.876753	
3030.097087	9.009156	4.812742	3.030097	1.871938	
3031.067961	9.032326	4.812742	3.031068	1.876753	
3032.038835	9.032326	4.823558	3.032039	1.872544	
3033.009709	9.055497	4.834374	3.033010	1.873148	
3033.980583	9.078668	4.812742	3.033981	1.886381	
3034.951456	9.101838	4.823558	3.034951	1.886955	
3035.922330	9.113423	4.823558	3.035922	1.889357	
3036.893204	9.159764	4.845191	3.036893	1.890486	
3037.864078	9.159764	4.823558	3.037864	1.898964	
3038.834951	9.171350	4.834374	3.038835	1.897112	
3039.805825	9.171350	4.834374	3.039806	1.897112	
3040.776699	9.171350	4.812742	3.040777	1.905639	
3041.747573	9.182935	4.834374	3.041748	1.899508	
3042.718447	9.182935	4.823558	3.042718	1.903768	
3043.689320	9.171350	4.823558	3.043689	1.901366	
3044.660194	9.194520	4.791110	3.044660	1.919079	
3045.631068	9.194520	4.834374	3.045631	1.901905	
3046.601942	9.182935	4.801926	3.046602	1.912344	
3047.572816	9.206105	4.791110	3.047573	1.921497	
3048.543689	9.206105	4.823558	3.048544	1.908571	
3049.514563	9.229276	4.812742	3.049515	1.917675	
3050.485437	9.217691	4.791110	3.050485	1.923915	
3051.456311	9.229276	4.823558	3.051456	1.913375	
3052.427184	9.217691	4.812742	3.052427	1.915268	
3053.398058	9.194520	4.823558	3.053398	1.906170	
3054.368932	9.194520	4.834374	3.054369	1.901905	
3055.339806	9.148179	4.845191	3.055340	1.888095	
3056.310680	9.148179	4.812742	3.056311	1.900825	
3057.281553	9.148179	4.845191	3.057282	1.888095	
3058.252427	9.136594	4.845191	3.058252	1.885704	
3059.223301	9.125009	4.845191	3.059223	1.883313	
3060.194175	9.136594	4.845191	3.060194	1.885704	
3061.165049	9.125009	4.823558	3.061165	1.891759	
3062.135922	9.113423	4.823558	3.062136	1.889357	
3063.106796	9.136594	4.823558	3.063107	1.894161	
3064.077670	9.113423	4.812742	3.064078	1.893603	
3065.048544	9.113423	4.812742	3.065049	1.893603	
3066.019417	9.125009	4.801926	3.066019	1.900281	
3066.990291	9.090253	4.791110	3.066990	1.897317	
3067.961165	9.113423	4.791110	3.067961	1.902153	
3068.932039	9.136594	4.801926	3.068932	1.902694	
3069.902913	9.101838	4.812742	3.069903	1.891196	
3070.873786	9.125009	4.812742	3.070874	1.896010	
3071.844660	9.113423	4.812742	3.071845	1.893603	
3072.815534	9.136594	4.823558	3.072816	1.894161	
3073.786408	9.159764	4.823558	3.073786	1.898964	
3074.757282	9.171350	4.823558	3.074757	1.901366	
3075.728155	9.182935	4.856007	3.075728	1.891047	
3076.699029	9.206105	4.834374	3.076699	1.904301	
3077.669903	9.217691	4.845191	3.077670	1.902441	
3078.640777	9.217691	4.845191	3.078641	1.902441	
3079.611650	9.194520	4.834374	3.079612	1.901905	
3080.582524	9.171350	4.834374	3.080583	1.897112	
3081.553398	9.136594	4.823558	3.081553	1.894161	
3082.524272	9.148179	4.812742	3.082524	1.900825	
3083.495146	9.113423	4.780294	3.083495	1.906457	
3084.466019	9.101838	4.780294	3.084466	1.904033	
3085.436893	9.101838	4.791110	3.085437	1.899735	
3086.407767	9.067082	4.769478	3.086408	1.901064	
3087.378641	9.067082	4.780294	3.087379	1.896763	
3088.349515	9.043912	4.801926	3.088350	1.883393	
3089.320388	9.043912	4.801926	3.089320	1.883393	
3090.291262	9.055497	4.791110	3.090291	1.890062	
3091.262136	9.055497	4.834374	3.091262	1.873148	
3092.233010	9.101838	4.834374	3.092233	1.882733	
3093.203883	9.067082	4.834374	3.093204	1.875544	
3094.174757	9.090253	4.834374	3.094175	1.880337	
3095.145631	9.067082	4.845191	3.095146	1.871357	
3096.116505	9.078668	4.866823	3.096117	1.865420	
3097.087379	9.078668	4.845191	3.097087	1.873748	
3098.058252	9.067082	4.834374	3.098058	1.875544	
3099.029126	9.067082	4.823558	3.099029	1.879750	
3100.000000	9.067082	4.823558	3.100000	1.879750	
3100.970874	9.090253	4.801926	3.100971	1.893043	
3101.941748	9.090253	4.780294	3.101942	1.901610	
3102.912621	9.101838	4.780294	3.102913	1.904033	
3103.883495	9.136594	4.758662	3.103883	1.919992	
3104.854369	9.136594	4.780294	3.104854	1.911304	
3105.825243	9.159764	4.780294	3.105825	1.916151	
3106.796117	9.159764	4.780294	3.106796	1.916151	
3107.766990	9.194520	4.791110	3.107767	1.919079	
3108.737864	9.217691	4.823558	3.108738	1.910973	
3109.708738	9.217691	4.812742	3.109709	1.915268	
3110.679612	9.229276	4.812742	3.110680	1.917675	
3111.650485	9.229276	4.845191	3.111650	1.904832	
3112.621359	9.252446	4.845191	3.112621	1.909615	
3113.592233	9.240861	4.823558	3.113592	1.915777	
3114.563107	9.252446	4.834374	3.114563	1.913887	
3115.533981	9.240861	4.834374	3.115534	1.911491	
3116.504854	9.194520	4.791110	3.116505	1.919079	
3117.475728	9.206105	4.812742	3.117476	1.912861	
3118.446602	9.171350	4.791110	3.118447	1.914243	
3119.417476	9.171350	4.812742	3.119417	1.905639	
3120.388350	9.148179	4.791110	3.120388	1.909407	
3121.359223	9.136594	4.780294	3.121359	1.911304	
3122.330097	9.101838	4.791110	3.122330	1.899735	
3123.300971	9.113423	4.780294	3.123301	1.906457	
3124.271845	9.148179	4.791110	3.124272	1.909407	
3125.242718	9.113423	4.780294	3.125243	1.906457	
3126.213592	9.136594	4.801926	3.126214	1.902694	
3127.184466	9.148179	4.791110	3.127184	1.909407	
3128.155340	9.171350	4.801926	3.128155	1.909931	
3129.126214	9.182935	4.801926	3.129126	1.912344	
3130.097087	9.194520	4.812742	3.130097	1.910453	
3131.067961	9.206105	4.823558	3.131068	1.908571	
3132.038835	9.194520	4.812742	3.132039	1.910453	
3133.009709	9.206105	4.823558	3.133010	1.908571	
3133.980583	9.217691	4.801926	3.133981	1.919582	
3134.951456	9.182935	4.801926	3.134951	1.912344	
3135.922330	9.194520	4.791110	3.135922	1.919079	
3136.893204	9.194520	4.780294	3.136893	1.923422	
3137.864078	9.171350	4.780294	3.137864	1.918574	
3138.834951	9.148179	4.769478	3.138835	1.918067	
3139.805825	9.159764	4.780294	3.139806	1.916151	
3140.776699	9.159764	4.747845	3.140777	1.929247	
3141.747573	9.171350	4.812742	3.141748	1.905639	
3142.718447	9.194520	4.791110	3.142718	1.919079	
3143.689320	9.217691	4.791110	3.143689	1.923915	
3144.660194	9.229276	4.791110	3.144660	1.926334	
3145.631068	9.264032	4.812742	3.145631	1.924897	
3146.601942	9.298787	4.823558	3.146602	1.927786	
3147.572816	9.275617	4.823558	3.147573	1.922982	
3148.543689	9.287202	4.823558	3.148544	1.925384	
3149.514563	9.264032	4.812742	3.149515	1.924897	
3150.485437	9.275617	4.823558	3.150485	1.922982	
3151.456311	9.264032	4.812742	3.151456	1.924897	
3152.427184	9.229276	4.791110	3.152427	1.926334	
3153.398058	9.206105	4.769478	3.153398	1.930212	
3154.368932	9.206105	4.780294	3.154369	1.925845	
3155.339806	9.194520	4.780294	3.155340	1.923422	
3156.310680	9.194520	4.791110	3.156311	1.919079	
3157.281553	9.194520	4.780294	3.157282	1.923422	
3158.252427	9.182935	4.791110	3.158252	1.916661	
3159.223301	9.217691	4.801926	3.159223	1.919582	
