Essais Frottement unidirectionnel					
					
Conditions de l'essais					
Asservissement	Pas d'asservissement en force				
Vitesse du moteur en X (µm/s )	1000.000000				
Longueur de frottement (µm)	5000.000000				
Vitesse du moteur en Z (µm/s )	50.000000				
Type d 'essai	Force imposée				
Consigne en force (mN)	5.000000				
					
Déplacement en X (µm)	Effort tangentiel (mN)	Effort normal (mN)	Temps (s)	Fx/Fz	
2307.766990	10.010122	5.124679	2.307767	1.953317	
2308.737864	9.998537	5.124679	2.308738	1.951056	
2309.708738	9.998537	5.146311	2.309709	1.942855	
2310.679612	9.975366	5.124679	2.310680	1.946535	
2311.650485	9.998537	5.103047	2.311650	1.959327	
2312.621359	9.963781	5.113863	2.312621	1.948386	
2313.592233	9.963781	5.092231	2.313592	1.956663	
2314.563107	9.963781	5.103047	2.314563	1.952516	
2315.533981	9.963781	5.103047	2.315534	1.952516	
2316.504854	9.975366	5.070598	2.316505	1.967296	
2317.475728	9.975366	5.081415	2.317476	1.963108	
2318.446602	9.963781	5.081415	2.318447	1.960828	
2319.417476	9.986952	5.081415	2.319417	1.965388	
2320.388350	9.975366	5.081415	2.320388	1.963108	
2321.359223	9.975366	5.081415	2.321359	1.963108	
2322.330097	10.010122	5.124679	2.322330	1.953317	
2323.300971	9.975366	5.124679	2.323301	1.946535	
2324.271845	9.975366	5.124679	2.324272	1.946535	
2325.242718	9.963781	5.124679	2.325243	1.944274	
2326.213592	9.929025	5.135495	2.326214	1.933411	
2327.184466	9.929025	5.124679	2.327184	1.937492	
2328.155340	9.905855	5.135495	2.328155	1.928900	
2329.126214	9.929025	5.124679	2.329126	1.937492	
2330.097087	9.917440	5.113863	2.330097	1.939325	
2331.067961	9.894270	5.092231	2.331068	1.943013	
2332.038835	9.917440	5.092231	2.332039	1.947563	
2333.009709	9.905855	5.081415	2.333010	1.949429	
2333.980583	9.894270	5.081415	2.333981	1.947149	
2334.951456	9.882684	5.081415	2.334951	1.944869	
2335.922330	9.882684	5.070598	2.335922	1.949017	
2336.893204	9.905855	5.048966	2.336893	1.961957	
2337.864078	9.894270	5.070598	2.337864	1.951302	
2338.834951	9.882684	5.081415	2.338835	1.944869	
2339.805825	9.882684	5.092231	2.339806	1.940738	
2340.776699	9.871099	5.103047	2.340777	1.934354	
2341.747573	9.859514	5.113863	2.341748	1.927997	
2342.718447	9.871099	5.103047	2.342718	1.934354	
2343.689320	9.859514	5.113863	2.343689	1.927997	
2344.660194	9.859514	5.157127	2.344660	1.911823	
2345.631068	9.859514	5.103047	2.345631	1.932084	
2346.601942	9.871099	5.124679	2.346602	1.926189	
2347.572816	9.894270	5.124679	2.347573	1.930710	
2348.543689	9.882684	5.113863	2.348544	1.932528	
2349.514563	9.882684	5.092231	2.349515	1.940738	
2350.485437	9.917440	5.103047	2.350485	1.943435	
2351.456311	9.917440	5.081415	2.351456	1.951709	
2352.427184	9.905855	5.092231	2.352427	1.945288	
2353.398058	9.882684	5.070598	2.353398	1.949017	
2354.368932	9.917440	5.070598	2.354369	1.955872	
2355.339806	9.917440	5.070598	2.355340	1.955872	
2356.310680	9.882684	5.081415	2.356311	1.944869	
2357.281553	9.905855	5.092231	2.357282	1.945288	
2358.252427	9.917440	5.081415	2.358252	1.951709	
2359.223301	9.894270	5.092231	2.359223	1.943013	
2360.194175	9.894270	5.092231	2.360194	1.943013	
2361.165049	9.917440	5.092231	2.361165	1.947563	
2362.135922	9.929025	5.113863	2.362136	1.941590	
2363.106796	9.917440	5.135495	2.363107	1.931156	
2364.077670	9.940611	5.113863	2.364078	1.943855	
2365.048544	9.940611	5.124679	2.365049	1.939753	
2366.019417	9.940611	5.113863	2.366019	1.943855	
2366.990291	9.929025	5.103047	2.366990	1.945705	
2367.961165	9.917440	5.103047	2.367961	1.943435	
2368.932039	9.929025	5.092231	2.368932	1.949838	
2369.902913	9.905855	5.103047	2.369903	1.941165	
2370.873786	9.882684	5.081415	2.370874	1.944869	
2371.844660	9.905855	5.070598	2.371845	1.953587	
2372.815534	9.905855	5.059782	2.372816	1.957763	
2373.786408	9.905855	5.081415	2.373786	1.949429	
2374.757282	9.894270	5.081415	2.374757	1.947149	
2375.728155	9.905855	5.070598	2.375728	1.953587	
2376.699029	9.905855	5.070598	2.376699	1.953587	
2377.669903	9.917440	5.070598	2.377670	1.955872	
2378.640777	9.917440	5.081415	2.378641	1.951709	
2379.611650	9.929025	5.081415	2.379612	1.953988	
2380.582524	9.963781	5.092231	2.380583	1.956663	
2381.553398	9.940611	5.103047	2.381553	1.947976	
2382.524272	9.917440	5.103047	2.382524	1.943435	
2383.495146	9.952196	5.081415	2.383495	1.958548	
2384.466019	9.940611	5.081415	2.384466	1.956268	
2385.436893	9.952196	5.103047	2.385437	1.950246	
2386.407767	9.952196	5.103047	2.386408	1.950246	
2387.378641	9.952196	5.103047	2.387379	1.950246	
2388.349515	9.952196	5.092231	2.388350	1.954388	
2389.320388	9.963781	5.092231	2.389320	1.956663	
2390.291262	9.975366	5.081415	2.390291	1.963108	
2391.262136	9.975366	5.081415	2.391262	1.963108	
2392.233010	9.963781	5.070598	2.392233	1.965011	
2393.203883	9.975366	5.081415	2.393204	1.963108	
2394.174757	9.963781	5.081415	2.394175	1.960828	
2395.145631	9.952196	5.070598	2.395146	1.962726	
2396.116505	9.940611	5.070598	2.396117	1.960441	
2397.087379	9.940611	5.070598	2.397087	1.960441	
2398.058252	9.929025	5.059782	2.398058	1.962342	
2399.029126	9.929025	5.092231	2.399029	1.949838	
2400.000000	9.917440	5.103047	2.400000	1.943435	
2400.970874	9.940611	5.124679	2.400971	1.939753	
2401.941748	9.929025	5.103047	2.401942	1.945705	
2402.912621	9.952196	5.113863	2.402913	1.946121	
2403.883495	9.986952	5.113863	2.403883	1.952917	
2404.854369	10.010122	5.124679	2.404854	1.953317	
2405.825243	10.010122	5.124679	2.405825	1.953317	
2406.796117	10.021707	5.113863	2.406796	1.959714	
2407.766990	10.033293	5.103047	2.407767	1.966138	
2408.737864	10.056463	5.081415	2.408738	1.979068	
2409.708738	10.068048	5.081415	2.409709	1.981348	
2410.679612	10.068048	5.081415	2.410680	1.981348	
2411.650485	10.068048	5.059782	2.411650	1.989818	
2412.621359	10.044878	5.059782	2.412621	1.985239	
2413.592233	10.044878	5.081415	2.413592	1.976788	
2414.563107	10.021707	5.059782	2.414563	1.980660	
2415.533981	10.033293	5.059782	2.415534	1.982949	
2416.504854	10.033293	5.059782	2.416505	1.982949	
2417.475728	10.021707	5.092231	2.417476	1.968039	
2418.446602	10.056463	5.113863	2.418447	1.966510	
2419.417476	10.033293	5.092231	2.419417	1.970314	
2420.388350	10.068048	5.113863	2.420388	1.968776	
2421.359223	10.091219	5.124679	2.421359	1.969142	
2422.330097	10.079634	5.124679	2.422330	1.966881	
2423.300971	10.091219	5.092231	2.423301	1.981689	
2424.271845	10.091219	5.124679	2.424272	1.969142	
2425.242718	10.091219	5.124679	2.425243	1.969142	
2426.213592	10.091219	5.113863	2.426214	1.973306	
2427.184466	10.091219	5.092231	2.427184	1.981689	
2428.155340	10.079634	5.081415	2.428155	1.983627	
2429.126214	10.056463	5.081415	2.429126	1.979068	
2430.097087	10.079634	5.081415	2.430097	1.983627	
2431.067961	10.068048	5.059782	2.431068	1.989818	
2432.038835	10.044878	5.070598	2.432039	1.981004	
2433.009709	10.079634	5.059782	2.433010	1.992108	
2433.980583	10.068048	5.081415	2.433981	1.981348	
2434.951456	10.056463	5.081415	2.434951	1.979068	
2435.922330	10.079634	5.081415	2.435922	1.983627	
2436.893204	10.079634	5.092231	2.436893	1.979414	
2437.864078	10.091219	5.103047	2.437864	1.977489	
2438.834951	10.068048	5.124679	2.438835	1.964620	
2439.805825	10.079634	5.135495	2.439806	1.962738	
2440.776699	10.091219	5.135495	2.440777	1.964994	
2441.747573	10.114390	5.124679	2.441748	1.973663	
2442.718447	10.125975	5.146311	2.442718	1.967618	
2443.689320	10.137560	5.124679	2.443689	1.978184	
2444.660194	10.172316	5.135495	2.444660	1.980786	
2445.631068	10.172316	5.113863	2.445631	1.989165	
2446.601942	10.195486	5.103047	2.446602	1.997921	
2447.572816	10.218657	5.103047	2.447573	2.002462	
2448.543689	10.230242	5.103047	2.448544	2.004732	
2449.514563	10.230242	5.070598	2.449515	2.017561	
2450.485437	10.253413	5.081415	2.450485	2.017826	
2451.456311	10.264998	5.081415	2.451456	2.020106	
2452.427184	10.241827	5.070598	2.452427	2.019846	
2453.398058	10.241827	5.081415	2.453398	2.015546	
2454.368932	10.241827	5.103047	2.454369	2.007002	
2455.339806	10.207072	5.103047	2.455340	2.000192	
2456.310680	10.183901	5.113863	2.456311	1.991430	
2457.281553	10.218657	5.124679	2.457282	1.994009	
2458.252427	10.183901	5.135495	2.458252	1.983042	
2459.223301	10.172316	5.135495	2.459223	1.980786	
2460.194175	10.160731	5.135495	2.460194	1.978530	
2461.165049	10.172316	5.124679	2.461165	1.984966	
2462.135922	10.172316	5.146311	2.462136	1.976623	
2463.106796	10.160731	5.135495	2.463107	1.978530	
2464.077670	10.137560	5.135495	2.464078	1.974018	
2465.048544	10.149145	5.135495	2.465049	1.976274	
2466.019417	10.125975	5.124679	2.466019	1.975924	
2466.990291	10.114390	5.103047	2.466990	1.982030	
2467.961165	10.137560	5.113863	2.467961	1.982368	
2468.932039	10.102804	5.092231	2.468932	1.983964	
2469.902913	10.102804	5.113863	2.469903	1.975572	
2470.873786	10.102804	5.092231	2.470874	1.983964	
2471.844660	10.091219	5.113863	2.471845	1.973306	
2472.815534	10.102804	5.113863	2.472816	1.975572	
2473.786408	10.079634	5.124679	2.473786	1.966881	
2474.757282	10.091219	5.135495	2.474757	1.964994	
2475.728155	10.079634	5.146311	2.475728	1.958613	
2476.699029	10.102804	5.146311	2.476699	1.963116	
2477.669903	10.091219	5.146311	2.477670	1.960864	
2478.640777	10.102804	5.146311	2.478641	1.963116	
2479.611650	10.137560	5.146311	2.479612	1.969869	
2480.582524	10.160731	5.178760	2.480583	1.962001	
2481.553398	10.160731	5.167944	2.481553	1.966107	
2482.524272	10.160731	5.146311	2.482524	1.974372	
2483.495146	10.172316	5.146311	2.483495	1.976623	
2484.466019	10.183901	5.146311	2.484466	1.978874	
2485.436893	10.207072	5.167944	2.485437	1.975074	
2486.407767	10.195486	5.146311	2.486408	1.981125	
2487.378641	10.183901	5.146311	2.487379	1.978874	
2488.349515	10.160731	5.113863	2.488350	1.986899	
2489.320388	10.183901	5.135495	2.489320	1.983042	
2490.291262	10.149145	5.113863	2.490291	1.984634	
2491.262136	10.114390	5.103047	2.491262	1.982030	
2492.233010	10.137560	5.135495	2.492233	1.974018	
2493.203883	10.149145	5.124679	2.493204	1.980445	
2494.174757	10.160731	5.113863	2.494175	1.986899	
2495.145631	10.172316	5.135495	2.495146	1.980786	
2496.116505	10.160731	5.135495	2.496117	1.978530	
2497.087379	10.207072	5.146311	2.497087	1.983376	
2498.058252	10.195486	5.113863	2.498058	1.993696	
2499.029126	10.207072	5.146311	2.499029	1.983376	
2500.000000	10.207072	5.146311	2.500000	1.983376	
2500.970874	10.218657	5.146311	2.500971	1.985627	
2501.941748	10.195486	5.135495	2.501942	1.985298	
2502.912621	10.172316	5.135495	2.502913	1.980786	
2503.883495	10.149145	5.135495	2.503883	1.976274	
2504.854369	10.137560	5.124679	2.504854	1.978184	
2505.825243	10.114390	5.146311	2.505825	1.965367	
2506.796117	10.102804	5.113863	2.506796	1.975572	
2507.766990	10.056463	5.092231	2.507767	1.974864	
2508.737864	10.068048	5.092231	2.508738	1.977139	
2509.708738	10.056463	5.081415	2.509709	1.979068	
2510.679612	10.079634	5.103047	2.510680	1.975219	
2511.650485	10.068048	5.092231	2.511650	1.977139	
2512.621359	10.079634	5.103047	2.512621	1.975219	
2513.592233	10.114390	5.103047	2.513592	1.982030	
2514.563107	10.114390	5.103047	2.514563	1.982030	
2515.533981	10.125975	5.113863	2.515534	1.980103	
2516.504854	10.160731	5.124679	2.516505	1.982706	
2517.475728	10.125975	5.135495	2.517476	1.971762	
2518.446602	10.137560	5.135495	2.518447	1.974018	
2519.417476	10.125975	5.157127	2.519417	1.963491	
2520.388350	10.137560	5.135495	2.520388	1.974018	
2521.359223	10.125975	5.113863	2.521359	1.980103	
2522.330097	10.149145	5.124679	2.522330	1.980445	
2523.300971	10.149145	5.113863	2.523301	1.984634	
2524.271845	10.172316	5.113863	2.524272	1.989165	
2525.242718	10.172316	5.103047	2.525243	1.993381	
2526.213592	10.160731	5.070598	2.526214	2.003852	
2527.184466	10.195486	5.070598	2.527184	2.010707	
2528.155340	10.172316	5.070598	2.528155	2.006137	
2529.126214	10.195486	5.070598	2.529126	2.010707	
2530.097087	10.172316	5.070598	2.530097	2.006137	
2531.067961	10.195486	5.081415	2.531068	2.006427	
2532.038835	10.195486	5.092231	2.532039	2.002165	
2533.009709	10.183901	5.103047	2.533010	1.995651	
2533.980583	10.172316	5.113863	2.533981	1.989165	
2534.951456	10.183901	5.124679	2.534951	1.987227	
2535.922330	10.172316	5.124679	2.535922	1.984966	
2536.893204	10.172316	5.135495	2.536893	1.980786	
2537.864078	10.172316	5.124679	2.537864	1.984966	
2538.834951	10.195486	5.124679	2.538835	1.989488	
2539.805825	10.207072	5.135495	2.539806	1.987554	
2540.776699	10.207072	5.135495	2.540777	1.987554	
2541.747573	10.195486	5.124679	2.541748	1.989488	
2542.718447	10.218657	5.103047	2.542718	2.002462	
2543.689320	10.207072	5.070598	2.543689	2.012991	
2544.660194	10.230242	5.081415	2.544660	2.013267	
2545.631068	10.195486	5.081415	2.545631	2.006427	
2546.601942	10.149145	5.070598	2.546602	2.001568	
2547.572816	10.149145	5.070598	2.547573	2.001568	
2548.543689	10.125975	5.092231	2.548544	1.988515	
2549.514563	10.114390	5.092231	2.549515	1.986239	
2550.485437	10.091219	5.092231	2.550485	1.981689	
2551.456311	10.079634	5.103047	2.551456	1.975219	
2552.427184	10.114390	5.124679	2.552427	1.973663	
2553.398058	10.114390	5.135495	2.553398	1.969506	
2554.368932	10.114390	5.135495	2.554369	1.969506	
2555.339806	10.160731	5.135495	2.555340	1.978530	
2556.310680	10.172316	5.124679	2.556311	1.984966	
2557.281553	10.195486	5.124679	2.557282	1.989488	
2558.252427	10.195486	5.146311	2.558252	1.981125	
2559.223301	10.195486	5.135495	2.559223	1.985298	
2560.194175	10.195486	5.135495	2.560194	1.985298	
2561.165049	10.207072	5.113863	2.561165	1.995961	
2562.135922	10.172316	5.103047	2.562136	1.993381	
2563.106796	10.195486	5.124679	2.563107	1.989488	
2564.077670	10.172316	5.113863	2.564078	1.989165	
2565.048544	10.160731	5.092231	2.565049	1.995340	
2566.019417	10.183901	5.113863	2.566019	1.991430	
2566.990291	10.183901	5.092231	2.566990	1.999890	
2567.961165	10.207072	5.103047	2.567961	2.000192	
2568.932039	10.183901	5.113863	2.568932	1.991430	
2569.902913	10.195486	5.113863	2.569903	1.993696	
2570.873786	10.230242	5.124679	2.570874	1.996270	
2571.844660	10.253413	5.113863	2.571845	2.005023	
2572.815534	10.264998	5.135495	2.572816	1.998833	
2573.786408	10.288168	5.135495	2.573786	2.003345	
2574.757282	10.253413	5.146311	2.574757	1.992381	
2575.728155	10.253413	5.124679	2.575728	2.000791	
2576.699029	10.241827	5.124679	2.576699	1.998530	
2577.669903	10.230242	5.135495	2.577670	1.992065	
2578.640777	10.218657	5.124679	2.578641	1.994009	
2579.611650	10.207072	5.135495	2.579612	1.987554	
2580.582524	10.207072	5.146311	2.580583	1.983376	
2581.553398	10.195486	5.146311	2.581553	1.981125	
2582.524272	10.183901	5.124679	2.582524	1.987227	
2583.495146	10.218657	5.124679	2.583495	1.994009	
2584.466019	10.218657	5.135495	2.584466	1.989809	
2585.436893	10.230242	5.135495	2.585437	1.992065	
2586.407767	10.230242	5.113863	2.586408	2.000492	
2587.378641	10.218657	5.113863	2.587379	1.998227	
2588.349515	10.241827	5.135495	2.588350	1.994321	
2589.320388	10.230242	5.124679	2.589320	1.996270	
2590.291262	10.230242	5.113863	2.590291	2.000492	
2591.262136	10.264998	5.146311	2.591262	1.994632	
2592.233010	10.241827	5.135495	2.592233	1.994321	
2593.203883	10.207072	5.167944	2.593204	1.975074	
2594.174757	10.218657	5.157127	2.594175	1.981463	
2595.145631	10.218657	5.167944	2.595146	1.977316	
2596.116505	10.195486	5.167944	2.596117	1.972832	
2597.087379	10.230242	5.167944	2.597087	1.979558	
2598.058252	10.195486	5.157127	2.598058	1.976970	
2599.029126	10.218657	5.146311	2.599029	1.985627	
2600.000000	10.207072	5.167944	2.600000	1.975074	
2600.970874	10.207072	5.167944	2.600971	1.975074	
2601.941748	10.218657	5.157127	2.601942	1.981463	
2602.912621	10.195486	5.135495	2.602913	1.985298	
2603.883495	10.183901	5.167944	2.603883	1.970591	
2604.854369	10.183901	5.146311	2.604854	1.978874	
2605.825243	10.172316	5.157127	2.605825	1.972477	
2606.796117	10.172316	5.135495	2.606796	1.980786	
2607.766990	10.172316	5.157127	2.607767	1.972477	
2608.737864	10.137560	5.146311	2.608738	1.969869	
2609.708738	10.125975	5.157127	2.609709	1.963491	
2610.679612	10.137560	5.157127	2.610680	1.965738	
2611.650485	10.137560	5.167944	2.611650	1.961624	
2612.621359	10.149145	5.157127	2.612621	1.967984	
2613.592233	10.137560	5.178760	2.613592	1.957527	
2614.563107	10.183901	5.178760	2.614563	1.966475	
2615.533981	10.172316	5.178760	2.615534	1.964238	
2616.504854	10.183901	5.167944	2.616505	1.970591	
2617.475728	10.207072	5.167944	2.617476	1.975074	
2618.446602	10.230242	5.167944	2.618447	1.979558	
2619.417476	10.253413	5.146311	2.619417	1.992381	
2620.388350	10.241827	5.178760	2.620388	1.977660	
2621.359223	10.218657	5.167944	2.621359	1.977316	
2622.330097	10.230242	5.146311	2.622330	1.987879	
2623.300971	10.218657	5.146311	2.623301	1.985627	
2624.271845	10.207072	5.167944	2.624272	1.975074	
2625.242718	10.183901	5.146311	2.625243	1.978874	
2626.213592	10.183901	5.146311	2.626214	1.978874	
2627.184466	10.172316	5.167944	2.627184	1.968349	
2628.155340	10.183901	5.157127	2.628155	1.974724	
2629.126214	10.172316	5.146311	2.629126	1.976623	
2630.097087	10.160731	5.167944	2.630097	1.966107	
2631.067961	10.137560	5.157127	2.631068	1.965738	
2632.038835	10.160731	5.167944	2.632039	1.966107	
2633.009709	10.149145	5.157127	2.633010	1.967984	
2633.980583	10.160731	5.178760	2.633981	1.962001	
2634.951456	10.149145	5.157127	2.634951	1.967984	
2635.922330	10.149145	5.167944	2.635922	1.963865	
2636.893204	10.137560	5.167944	2.636893	1.961624	
2637.864078	10.137560	5.178760	2.637864	1.957527	
2638.834951	10.114390	5.157127	2.638835	1.961245	
2639.805825	10.102804	5.167944	2.639806	1.954898	
2640.776699	10.091219	5.157127	2.640777	1.956752	
2641.747573	10.102804	5.167944	2.641748	1.954898	
2642.718447	10.091219	5.113863	2.642718	1.973306	
2643.689320	10.068048	5.135495	2.643689	1.960482	
2644.660194	10.091219	5.135495	2.644660	1.964994	
2645.631068	10.091219	5.124679	2.645631	1.969142	
2646.601942	10.102804	5.124679	2.646602	1.971402	
2647.572816	10.114390	5.135495	2.647573	1.969506	
2648.543689	10.091219	5.157127	2.648544	1.956752	
2649.514563	10.125975	5.124679	2.649515	1.975924	
2650.485437	10.137560	5.146311	2.650485	1.969869	
2651.456311	10.137560	5.146311	2.651456	1.969869	
2652.427184	10.125975	5.157127	2.652427	1.963491	
2653.398058	10.137560	5.157127	2.653398	1.965738	
2654.368932	10.172316	5.157127	2.654369	1.972477	
2655.339806	10.183901	5.146311	2.655340	1.978874	
2656.310680	10.183901	5.178760	2.656311	1.966475	
2657.281553	10.207072	5.178760	2.657282	1.970949	
2658.252427	10.195486	5.167944	2.658252	1.972832	
2659.223301	10.241827	5.157127	2.659223	1.985956	
2660.194175	10.241827	5.167944	2.660194	1.981799	
2661.165049	10.253413	5.157127	2.661165	1.988202	
2662.135922	10.241827	5.124679	2.662136	1.998530	
2663.106796	10.264998	5.146311	2.663107	1.994632	
2664.077670	10.241827	5.146311	2.664078	1.990130	
2665.048544	10.253413	5.135495	2.665049	1.996577	
2666.019417	10.253413	5.113863	2.666019	2.005023	
2666.990291	10.253413	5.113863	2.666990	2.005023	
2667.961165	10.264998	5.135495	2.667961	1.998833	
2668.932039	10.230242	5.146311	2.668932	1.987879	
2669.902913	10.218657	5.146311	2.669903	1.985627	
2670.873786	10.207072	5.146311	2.670874	1.983376	
2671.844660	10.207072	5.167944	2.671845	1.975074	
2672.815534	10.195486	5.157127	2.672816	1.976970	
2673.786408	10.183901	5.178760	2.673786	1.966475	
2674.757282	10.172316	5.167944	2.674757	1.968349	
2675.728155	10.172316	5.189576	2.675728	1.960144	
2676.699029	10.149145	5.178760	2.676699	1.959764	
2677.669903	10.160731	5.178760	2.677670	1.962001	
2678.640777	10.160731	5.167944	2.678641	1.966107	
2679.611650	10.183901	5.167944	2.679612	1.970591	
2680.582524	10.183901	5.178760	2.680583	1.966475	
2681.553398	10.172316	5.157127	2.681553	1.972477	
2682.524272	10.195486	5.157127	2.682524	1.976970	
2683.495146	10.207072	5.124679	2.683495	1.991748	
2684.466019	10.218657	5.157127	2.684466	1.981463	
2685.436893	10.218657	5.167944	2.685437	1.977316	
2686.407767	10.218657	5.157127	2.686408	1.981463	
2687.378641	10.253413	5.135495	2.687379	1.996577	
2688.349515	10.253413	5.146311	2.688350	1.992381	
2689.320388	10.264998	5.157127	2.689320	1.990449	
2690.291262	10.299754	5.157127	2.690291	1.997188	
2691.262136	10.288168	5.167944	2.691262	1.990766	
2692.233010	10.276583	5.178760	2.692233	1.984371	
2693.203883	10.299754	5.157127	2.693204	1.997188	
2694.174757	10.299754	5.167944	2.694175	1.993008	
2695.145631	10.311339	5.178760	2.695146	1.991083	
2696.116505	10.288168	5.178760	2.696117	1.986609	
2697.087379	10.276583	5.167944	2.697087	1.988525	
2698.058252	10.276583	5.167944	2.698058	1.988525	
2699.029126	10.276583	5.157127	2.699029	1.992695	
2700.000000	10.230242	5.189576	2.700000	1.971306	
2700.970874	10.218657	5.157127	2.700971	1.981463	
2701.941748	10.183901	5.146311	2.701942	1.978874	
2702.912621	10.172316	5.146311	2.702913	1.976623	
2703.883495	10.125975	5.146311	2.703883	1.967618	
2704.854369	10.102804	5.157127	2.704854	1.958998	
2705.825243	10.068048	5.146311	2.705825	1.956362	
2706.796117	10.079634	5.167944	2.706796	1.950415	
2707.766990	10.079634	5.178760	2.707767	1.946341	
2708.737864	10.056463	5.157127	2.708738	1.950013	
2709.708738	10.091219	5.189576	2.709709	1.944517	
2710.679612	10.091219	5.178760	2.710680	1.948578	
2711.650485	10.125975	5.189576	2.711650	1.951214	
2712.621359	10.137560	5.189576	2.712621	1.953447	
2713.592233	10.160731	5.178760	2.713592	1.962001	
2714.563107	10.160731	5.178760	2.714563	1.962001	
2715.533981	10.160731	5.189576	2.715534	1.957912	
2716.504854	10.149145	5.189576	2.716505	1.955679	
2717.475728	10.137560	5.189576	2.717476	1.953447	
2718.446602	10.125975	5.178760	2.718447	1.955290	
2719.417476	10.137560	5.189576	2.719417	1.953447	
2720.388350	10.102804	5.178760	2.720388	1.950815	
2721.359223	10.079634	5.167944	2.721359	1.950415	
2722.330097	10.137560	5.189576	2.722330	1.953447	
2723.300971	10.125975	5.178760	2.723301	1.955290	
2724.271845	10.160731	5.167944	2.724272	1.966107	
2725.242718	10.183901	5.189576	2.725243	1.962376	
2726.213592	10.218657	5.189576	2.726214	1.969074	
2727.184466	10.218657	5.178760	2.727184	1.973186	
2728.155340	10.241827	5.200392	2.728155	1.969434	
2729.126214	10.230242	5.200392	2.729126	1.967206	
2730.097087	10.253413	5.200392	2.730097	1.971661	
2731.067961	10.230242	5.189576	2.731068	1.971306	
2732.038835	10.241827	5.189576	2.732039	1.973538	
2733.009709	10.218657	5.189576	2.733010	1.969074	
2733.980583	10.195486	5.211208	2.733981	1.956454	
2734.951456	10.149145	5.189576	2.734951	1.955679	
2735.922330	10.125975	5.200392	2.735922	1.947156	
2736.893204	10.125975	5.189576	2.736893	1.951214	
2737.864078	10.091219	5.178760	2.737864	1.948578	
2738.834951	10.079634	5.189576	2.738835	1.942285	
2739.805825	10.056463	5.189576	2.739806	1.937820	
2740.776699	10.044878	5.189576	2.740777	1.935587	
2741.747573	10.033293	5.178760	2.741748	1.937393	
2742.718447	10.010122	5.189576	2.742718	1.928890	
2743.689320	10.021707	5.200392	2.743689	1.927106	
2744.660194	10.010122	5.189576	2.744660	1.928890	
2745.631068	9.986952	5.178760	2.745631	1.928445	
2746.601942	9.986952	5.189576	2.746602	1.924425	
2747.572816	9.986952	5.200392	2.747573	1.920423	
2748.543689	9.952196	5.211208	2.748544	1.909768	
2749.514563	9.963781	5.222024	2.749515	1.908030	
2750.485437	9.963781	5.189576	2.750485	1.919961	
2751.456311	9.975366	5.211208	2.751456	1.914214	
2752.427184	9.975366	5.189576	2.752427	1.922193	
2753.398058	9.975366	5.200392	2.753398	1.918195	
2754.368932	10.010122	5.232840	2.754369	1.912942	
2755.339806	9.998537	5.211208	2.755340	1.918660	
2756.310680	10.033293	5.200392	2.756311	1.929334	
2757.281553	10.021707	5.189576	2.757282	1.931123	
2758.252427	10.021707	5.178760	2.758252	1.935156	
2759.223301	10.033293	5.178760	2.759223	1.937393	
2760.194175	10.033293	5.200392	2.760194	1.929334	
2761.165049	10.010122	5.189576	2.761165	1.928890	
2762.135922	10.021707	5.178760	2.762136	1.935156	
2763.106796	10.021707	5.211208	2.763107	1.923106	
2764.077670	10.021707	5.189576	2.764078	1.931123	
2765.048544	10.010122	5.200392	2.765049	1.924878	
2766.019417	9.998537	5.200392	2.766019	1.922651	
2766.990291	9.998537	5.222024	2.766990	1.914686	
2767.961165	9.998537	5.200392	2.767961	1.922651	
2768.932039	9.986952	5.178760	2.768932	1.928445	
2769.902913	10.010122	5.200392	2.769903	1.924878	
2770.873786	9.998537	5.189576	2.770874	1.926658	
2771.844660	9.986952	5.200392	2.771845	1.920423	
2772.815534	9.986952	5.189576	2.772816	1.924425	
2773.786408	9.952196	5.200392	2.773786	1.913740	
2774.757282	9.975366	5.200392	2.774757	1.918195	
2775.728155	9.929025	5.189576	2.775728	1.913263	
2776.699029	9.917440	5.200392	2.776699	1.907056	
2777.669903	9.905855	5.157127	2.777670	1.920809	
2778.640777	9.882684	5.178760	2.778641	1.908311	
2779.611650	9.847929	5.178760	2.779612	1.901600	
2780.582524	9.847929	5.167944	2.780583	1.905580	
2781.553398	9.824758	5.157127	2.781553	1.905083	
2782.524272	9.836343	5.167944	2.782524	1.903338	
2783.495146	9.836343	5.167944	2.783495	1.903338	
2784.466019	9.836343	5.157127	2.784466	1.907330	
2785.436893	9.859514	5.167944	2.785437	1.907821	
2786.407767	9.871099	5.178760	2.786408	1.906074	
2787.378641	9.859514	5.178760	2.787379	1.903837	
2788.349515	9.871099	5.157127	2.788350	1.914069	
2789.320388	9.871099	5.178760	2.789320	1.906074	
2790.291262	9.871099	5.189576	2.790291	1.902101	
2791.262136	9.871099	5.200392	2.791262	1.898145	
2792.233010	9.882684	5.167944	2.792233	1.912305	
2793.203883	9.894270	5.157127	2.793204	1.918562	
2794.174757	9.882684	5.189576	2.794175	1.904334	
2795.145631	9.882684	5.178760	2.795146	1.908311	
2796.116505	9.905855	5.167944	2.796117	1.916789	
2797.087379	9.929025	5.135495	2.797087	1.933411	
2798.058252	9.929025	5.167944	2.798058	1.921272	
2799.029126	9.929025	5.167944	2.799029	1.921272	
2800.000000	9.952196	5.146311	2.800000	1.933850	
2800.970874	9.963781	5.135495	2.800971	1.940179	
2801.941748	9.975366	5.167944	2.801942	1.930239	
2802.912621	9.963781	5.167944	2.802913	1.927997	
