Déplacement en Z corrigé (µm)	Effort normal (mN)
577,47026	3,526489
577,508161	3,526489
577,556496	3,548121
577,591097	3,548121
577,655927	3,558937
577,703993	3,558937
577,755626	3,548121
577,803961	3,569753
577,862193	3,558937
577,913826	3,548121
577,982223	3,548121
578,037156	3,548121
578,095388	3,558937
578,143454	3,548121
578,198386	3,558937
578,25002	3,537305
578,298086	3,558937
578,336255	3,548121
578,397517	3,526489
578,449151	3,548121
578,493918	3,558937
578,535386	3,580569
578,576585	3,580569
578,62492	3,591386
578,672986	3,602202
578,724351	3,602202
578,769118	3,613018
578,820483	3,591386
578,872117	3,591386
578,910018	3,602202
578,964681	3,602202
579,002582	3,591386
579,067411	3,569753
579,119045	3,591386
579,163812	3,591386
579,208311	3,580569
579,259676	3,602202
579,30801	3,602202
579,362674	3,580569
579,404142	3,613018
579,44891	3,613018
579,503842	3,580569
579,54531	3,63465
579,58651	3,63465
579,631277	3,645466
579,672476	3,656282
579,723841	3,645466
579,76531	3,645466
579,809808	3,645466
579,854306	3,656282
579,895506	3,656282
579,943572	3,656282
579,988339	3,63465
580,039704	3,645466
580,077605	3,63465
580,132268	3,613018
580,173737	3,63465
580,218235	3,645466
580,266032	3,63465
580,3075	3,63465
580,352268	3,645466
580,400602	3,667098
580,455535	3,667098
580,493436	3,656282
580,551936	3,667098
580,606868	3,688731
580,658502	3,688731
580,720033	3,688731
580,781832	3,721179
580,840332	3,688731
580,895265	3,699547
580,953496	3,699547
581,021893	3,677915
581,070228	3,699547
581,118294	3,688731
581,162792	3,667098
581,197394	3,677915
581,24546	3,688731
581,286391	3,677915
581,317694	3,688731
581,34516	3,688731
581,38939	3,699547
581,414094	3,688731
581,448427	3,688731
581,486328	3,699547
581,517362	3,699547
581,554994	3,721179
581,60306	3,721179
581,651126	3,710363
581,695893	3,710363
581,743959	3,699547
581,792025	3,710363
581,860422	3,699547
581,925789	3,688731
581,990887	3,688731
582,052417	3,688731
582,128218	3,699547
582,193585	3,699547
582,272417	3,710363
582,354816	3,699547
582,427049	3,742811
582,489117	3,742811
582,571516	3,764444
582,643481	3,742811
582,701981	3,742811
582,757182	3,753627
582,812115	3,764444
582,860181	3,764444
582,891484	3,77526
582,94258	3,764444
582,966747	3,742811
582,987347	3,77526
583,014544	3,764444
583,02168	3,764444
583,045578	3,742811
583,072776	3,764444
583,08321	3,742811
583,107378	3,764444
583,138143	3,786076
583,169177	3,764444
583,210376	3,77526
583,248277	3,77526
583,306508	3,796892
583,361441	3,796892
583,413075	3,807708
583,474874	3,807708
583,530075	3,796892
583,591874	3,818524
583,656973	3,807708
583,711905	3,786076
583,777003	3,796892
583,828637	3,786076
583,893735	3,786076
583,951967	3,786076
584,006899	3,786076
584,061832	3,796892
584,120332	3,77526
584,175265	3,807708
584,226898	3,786076
584,291997	3,818524
584,333734	3,82934
584,388666	3,818524
584,437001	3,77526
584,498531	3,840156
584,546597	3,82934
584,598231	3,850972
584,642998	3,840156
584,704797	3,861789
584,749565	3,840156
584,807796	3,840156
584,855593	3,850972
584,900629	3,82934
584,951994	3,840156
584,993194	3,872605
585,047858	3,850972
585,082459	3,840156
585,14399	3,82934
585,185458	3,850972
585,226926	3,850972
585,274723	3,850972
585,319491	3,850972
585,367557	3,861789
585,409025	3,861789
585,457091	3,872605
585,494991	3,861789
585,536191	3,872605
585,580689	3,872605
585,622157	3,883421
585,673522	3,883421
585,72132	3,883421
585,766087	3,861789
585,817452	3,872605
585,872384	3,850972
585,927317	3,872605
585,989116	3,872605
586,047616	3,872605
586,116014	3,872605
586,174783	3,861789
586,250046	3,883421
586,308815	3,894237
586,374182	3,905053
586,446147	3,915869
586,528008	3,915869
586,57688	3,915869
586,648845	3,937501
586,704046	3,937501
586,762278	3,937501
586,810613	3,937501
586,865277	3,948318
586,906476	3,948318
586,93751	3,959134
586,978441	3,959134
587,002608	3,948318
587,020178	3,926685
587,047375	3,937501
587,085007	3,948318
587,115772	3,959134
587,136641	3,926685
587,170974	3,937501
587,205307	3,948318
587,246506	3,96995
587,284407	3,980766
587,332473	3,959134
587,37724	3,96995
587,442338	3,991582
587,500838	3,980766
587,562637	3,96995
587,628004	3,96995
587,689803	3,980766
587,765336	3,980766
587,840599	4,002398
587,8991	3,980766
587,974363	3,96995
588,036431	3,96995
588,09823	3,991582
588,166896	3,96995
588,228695	3,980766
588,293794	3,980766
588,342128	3,991582
588,400629	3,96995
588,452262	3,980766
588,503896	3,991582
588,558829	4,02403
588,606895	4,02403
588,648363	4,002398
588,689562	4,02403
588,730762	4,034847
588,765095	4,02403
588,796129	4,034847
588,830462	4,02403
588,861496	4,02403
588,888962	4,02403
588,926594	4,002398
588,967524	4,013214
588,998558	4,02403
589,043325	4,034847
589,081226	4,02403
589,139189	4,013214
589,183956	4,034847
589,23559	4,034847
589,283924	4,056479
589,335558	4,067295
589,397089	4,045663
589,455589	4,067295
589,51079	4,045663
589,569022	4,067295
589,627253	4,078111
589,682186	4,067295
589,73382	4,056479
589,788752	4,067295
589,823354	4,056479
589,878018	4,056479
589,922516	4,056479
589,963716	4,056479
589,991451	4,045663
590,032381	4,045663
590,063415	4,034847
590,104615	4,056479
590,135649	4,067295
590,183446	4,056479
590,228213	4,067295
590,266114	4,067295
590,304283	4,067295
590,359216	4,088927
590,427613	4,099743
590,482814	4,088927
590,548181	4,121376
590,613279	4,099743
590,671779	4,121376
590,736877	4,110559
590,798677	4,099743
590,853609	4,088927
590,908273	4,110559
590,95304	4,121376
590,997807	4,110559
591,035708	4,088927
591,080206	4,099743
591,117838	4,132192
591,138707	4,088927
591,166173	4,121376
591,193908	4,099743
591,218075	4,088927
591,252139	4,132192
591,273008	4,132192
591,307072	4,132192
591,327941	4,153824
591,358975	4,132192
591,403473	4,153824
591,447971	4,153824
591,485872	4,143008
591,544103	4,132192
591,599036	4,132192
591,667702	4,143008
591,736368	4,132192
591,808332	4,143008
591,883865	4,132192
591,969562	4,153824
592,038497	4,132192
592,117597	4,132192
592,196428	4,143008
592,268662	4,153824
592,351061	4,175456
592,426593	4,175456
592,488661	4,186272
592,554028	4,197088
592,612259	4,186272
592,643562	4,197088
592,691359	4,197088
592,719094	4,207905
592,756726	4,207905
592,787491	4,207905
592,81139	4,218721
592,825392	4,186272
592,842693	4,186272
592,866591	4,186272
592,900656	4,175456
592,938556	4,197088
592,976725	4,197088
593,031121	4,186272
593,062423	4,197088
593,117087	4,218721
593,189052	4,197088
593,237655	4,207905
593,306321	4,218721
593,381853	4,218721
593,443921	4,229537
593,526052	4,240353
593,594986	4,240353
593,670518	4,251169
593,742483	4,229537
593,814448	4,251169
593,876247	4,229537
593,934747	4,229537
593,992979	4,218721
594,044613	4,218721
594,095977	4,207905
594,130579	4,240353
594,178376	4,229537
594,219576	4,251169
594,257476	4,251169
594,302244	4,251169
594,336845	4,240353
594,371178	4,261985
594,402212	4,261985
594,440113	4,261985
594,484611	4,272801
594,522512	4,272801
594,556844	4,294434
594,594745	4,283617
594,635944	4,283617
594,690877	4,283617
594,735644	4,294434
594,793607	4,283617
594,84854	4,283617
594,910339	4,261985
594,975437	4,272801
595,030638	4,261985
595,092437	4,272801
595,164402	4,272801
595,222902	4,316066
595,271237	4,283617
595,346501	4,30525
595,398135	4,261985
595,449768	4,294434
595,497834	4,326882
595,556335	4,326882
595,601102	4,337698
595,649168	4,283617
595,687068	4,348514
595,741732	4,348514
595,7832	4,316066
595,837864	4,326882
595,879064	4,326882
595,923562	4,316066
595,971628	4,294434
596,022993	4,337698
596,061162	4,337698
596,105661	4,337698
596,153996	4,35933
596,208928	4,337698
596,263861	4,348514
596,315226	4,337698
596,356694	4,348514
596,40476	4,380963
596,452826	4,370146
596,497593	4,380963
596,531926	4,391779
596,566528	4,391779
596,617893	4,370146
596,672825	4,402595
596,720891	4,380963
596,758792	4,370146
596,810157	4,370146
596,858223	4,348514
596,912887	4,348514
596,957654	4,35933
597,002152	4,370146
597,053786	4,35933
597,101852	4,35933
597,136722	4,348514
597,201552	4,370146
597,249886	4,380963
597,324881	4,391779
597,369917	4,402595
597,42182	4,413411
597,476752	4,402595
597,535253	4,413411
597,60668	4,445859
597,641819	4,402595
597,703618	4,435043
597,768447	4,424227
597,820081	4,424227
597,868147	4,402595
597,926379	4,402595
597,987909	4,413411
598,02278	4,402595
598,070846	4,413411
598,118912	4,413411
598,167246	4,413411
598,215044	4,413411
598,252944	4,413411
598,290576	4,424227
598,32161	4,445859
598,352913	4,435043
598,390545	4,456675
598,414712	4,435043
598,452613	4,456675
598,486945	4,456675
598,527876	4,467491
598,566045	4,467491
598,620709	4,456675
598,672074	4,435043
598,72014	4,456675
598,781671	4,424227
598,84347	4,445859
598,90197	4,424227
598,96047	4,424227
599,025569	4,445859
599,087368	4,445859
599,159333	4,456675
599,214534	4,445859
599,279901	4,456675
599,338401	4,467491
599,390035	4,49994
599,441668	4,489124
599,4999	4,49994
599,544667	4,489124
599,57597	4,510756
599,630365	4,510756
599,668534	4,489124
599,713033	4,49994
599,754232	4,49994
599,802029	4,489124
599,836362	4,510756
599,881129	4,49994
599,932494	4,467491
599,970395	4,478308
600,025327	4,489124
600,073394	4,489124
600,128326	4,49994
600,176392	4,489124
600,228026	4,521572
600,269494	4,49994
600,327726	4,521572
600,37606	4,532388
600,430724	4,532388
600,479059	4,543204
600,533992	4,543204
600,578759	4,521572
600,633691	4,55402
600,685056	4,521572
600,746587	4,543204
600,794922	4,521572
600,852884	4,49994
600,887486	4,521572
600,94215	4,532388
600,997083	4,510756
601,031684	4,521572
601,07975	4,521572
601,124517	4,532388
601,175882	4,521572
601,227516	4,521572
601,272283	4,543204
601,317319	4,55402
601,375551	4,586469
601,427184	4,55402
601,478549	4,575653
601,526884	4,564837
601,581817	4,575653
601,643347	4,55402
601,688114	4,586469
601,73618	4,564837
601,787545	4,564837
601,829013	4,564837
601,880378	4,564837
601,931475	4,564837
601,962509	4,575653
602,000409	4,564837
602,048475	4,575653
602,093242	4,586469
602,137741	4,575653
602,17591	4,608101
602,223707	4,597285
602,265175	4,597285
602,309943	4,597285
602,364875	4,608101
602,409642	4,618917
602,457708	4,618917
602,512372	4,608101
602,550542	4,618917
602,615371	4,586469
602,656839	4,597285
602,711503	4,608101
602,773033	4,575653
602,821368	4,586469
602,873002	4,597285
602,934532	4,575653
602,986166	4,618917
603,047965	4,597285
603,106466	4,618917
603,17843	4,618917
603,247096	4,640549
603,302297	4,651366
603,367664	4,651366
603,419567	4,640549
603,491263	4,651366
603,546464	4,672998
603,611562	4,672998
603,663196	4,69463
603,71786	4,651366
603,756029	4,683814
603,803826	4,651366
603,845026	4,662182
603,879359	4,662182
603,906825	4,651366
603,934291	4,672998
603,958459	4,651366
603,989224	4,662182
604,013391	4,662182
604,044425	4,69463
604,07519	4,69463
604,099627	4,69463
604,137258	4,705446
604,171591	4,683814
604,219657	4,705446
604,264424	4,683814
604,302325	4,69463
604,350391	4,716262
604,401756	4,69463
604,460256	4,69463
604,525086	4,705446
604,576719	4,69463
604,63522	4,683814
604,713782	4,662182
604,772282	4,662182
604,830783	4,672998
604,912913	4,683814
604,968383	4,69463
605,043647	4,716262
605,105715	4,69463
605,181247	4,705446
605,243315	4,705446
605,308682	4,727078
605,370481	4,716262
605,435579	4,737895
605,494079	4,748711
605,549281	4,737895
605,604213	4,759527
605,652548	4,737895
605,71381	4,748711
605,751979	4,759527
605,796209	4,759527
605,834109	4,748711
605,861576	4,748711
605,899207	4,759527
605,920076	4,748711
605,961007	4,759527
605,992041	4,748711
606,026373	4,781159
606,05081	4,759527
606,078276	4,770343
606,112609	4,770343
606,150509	4,781159
606,198307	4,791975
606,232908	4,781159
606,273839	4,802791
606,304873	4,791975
606,339475	4,791975
606,387272	4,791975
606,428471	4,802791
606,466372	4,791975
606,51087	4,791975
606,562235	4,791975
606,623766	4,781159
606,685565	4,781159
606,737199	4,781159
606,795699	4,791975
606,874799	4,791975
606,936867	4,802791
607,018997	4,791975
607,098097	4,813607
607,173629	4,813607
607,24943	4,83524
607,328262	4,824424
607,397196	4,856872
607,462563	4,846056
607,534528	4,867688
607,596596	4,867688
607,658126	4,88932
607,702893	4,88932
607,733927	4,867688
607,761394	4,856872
607,792159	4,867688
607,812759	4,846056
607,830059	4,867688
607,847091	4,83524
607,857526	4,856872
607,874558	4,846056
607,885261	4,846056
607,912458	4,856872
607,936626	4,846056
607,970959	4,83524
608,001993	4,856872
608,033027	4,856872
608,084391	4,856872
608,139593	4,867688
608,197824	4,867688
608,259624	4,878504
608,328289	4,900136
608,400523	4,88932
608,479354	4,88932
608,561753	4,88932
608,651018	4,88932
608,736716	4,88932
608,825982	4,878504
608,901514	4,900136
608,987481	4,88932
609,063013	4,900136
609,12838	4,910953
609,200345	4,910953
609,255546	4,900136
609,310479	4,921769
609,351947	4,921769
609,403312	4,921769
609,434615	4,954217
609,472246	4,932585
609,493115	4,954217
609,520581	4,943401
609,527716	4,965033
609,548316	4,943401
609,568647	4,943401
609,592546	4,954217
609,616713	4,943401
609,650777	4,943401
609,678512	4,932585
609,722742	4,943401
609,757344	4,921769
609,808709	4,932585
609,870508	4,954217
609,929008	4,954217
609,994106	4,943401
610,066071	4,965033
610,128139	4,965033
610,196805	4,975849
610,26547	4,986665
610,337704	4,997482
610,399503	5,008298
610,458003	4,986665
610,520071	4,986665
610,592036	4,965033
610,646969	4,975849
610,701901	4,975849
610,756834	4,975849
610,8049	4,975849
610,849398	4,997482
610,890866	4,986665
610,942231	4,997482
610,980132	4,965033
611,018032	4,975849
611,059232	4,986665
611,110597	4,986665
611,152065	4,986665
611,200131	5,008298
611,241331	5,008298
611,2795	5,019114
611,334164	5,02993
611,375632	5,040746
611,426997	5,019114
611,461599	5,040746
611,509396	5,040746
611,550595	5,040746
611,588496	5,02993
611,632994	5,051562
611,674194	5,02993
611,718692	5,02993
611,756593	5,040746
611,811257	5,019114
611,856024	5,040746
611,897492	5,051562
611,938691	5,02993
611,990056	5,040746
612,031525	5,062378
612,079591	5,051562
612,124358	5,073194
612,162258	5,073194
612,207025	5,062378
612,251792	5,073194
612,29959	5,062378
612,347656	5,073194
612,40232	5,08401
612,447087	5,08401
612,502019	5,105643
612,556952	5,094827
612,611885	5,073194
612,660219	5,08401
612,725318	5,094827
612,783818	5,094827
612,848647	5,08401
612,914014	5,094827
612,979381	5,094827
613,04118	5,105643
613,102979	5,094827
613,165047	5,116459
613,21998	5,105643
613,271614	5,105643
613,323247	5,116459
613,368014	5,127275
613,415812	5,116459
613,443547	5,116459
613,47788	5,105643
613,505346	5,116459
613,536111	5,094827
613,563846	5,105643
613,59791	5,08401
613,632243	5,094827
613,663277	5,073194
613,711075	5,062378
613,752543	5,073194
613,79731	5,08401
613,865707	5,073194
613,917341	5,062378
613,972542	5,073194
614,03764	5,08401
614,099708	5,073194
614,168374	5,073194
614,240339	5,073194
614,298839	5,073194
614,363937	5,08401
614,429304	5,08401
614,474071	5,073194
614,522137	5,08401
614,556739	5,073194
614,587504	5,073194
614,614701	5,051562
614,611402	5,062378
614,601237	5,051562
614,59437	5,062378
614,590803	5,073194
614,580637	5,062378
614,566904	5,051562
614,549872	5,073194
614,539438	5,073194
614,505374	5,073194
614,488073	5,073194
614,45374	5,08401
614,416108	5,073194
614,378476	5,094827
614,333709	5,08401
614,285643	5,094827
614,240876	5,073194
614,189511	5,073194
614,13431	5,073194
614,076078	5,08401
614,027743	5,062378
613,962645	5,062378
613,907444	5,062378
613,848944	5,02993
613,783845	5,062378
613,711881	5,051562
613,660247	5,051562
613,601747	5,073194
613,543515	5,051562
613,478417	5,051562
613,43365	5,051562
613,378717	5,051562
613,330651	5,051562
613,282585	5,051562
613,23122	5,062378
613,183154	5,062378
613,138387	5,062378
613,087022	5,051562
613,049122	5,040746
613,007922	5,040746
612,973321	5,040746
612,928822	5,02993
612,890922	5,019114
612,839557	5,019114
612,788192	4,997482
612,750291	5,008298
612,705524	4,997482
612,643994	5,008298
612,582194	5,019114
612,527262	5,008298
612,472329	5,02993
612,393498	5,02993
612,328131	5,040746
612,259734	5,008298
612,187501	5,02993
612,108669	5,040746
612,039735	5,008298
611,964202	4,997482
611,88867	5,008298
611,816705	4,975849
611,754637	4,965033
611,685972	4,965033
611,631039	4,975849
611,586003	4,943401
611,521174	4,954217
611,483273	4,932585
611,442074	4,932585
611,38741	4,921769
611,352808	4,965033
611,311609	4,954217
611,270409	4,932585
611,236077	4,965033
611,194877	4,943401
611,153678	4,954217
611,109179	4,954217
611,061113	4,954217
611,019914	4,943401
610,975147	4,965033
610,930379	4,943401
610,882313	4,932585
610,827381	4,932585
610,775747	4,921769
610,724113	4,910953
610,669181	4,910953
610,613979	4,900136
610,555748	4,910953
610,504114	4,88932
610,432149	4,88932
610,360185	4,88932
610,301684	4,900136
610,219554	4,900136
610,150889	4,910953
610,078924	4,900136
610,013288	4,910953
609,938025	4,900136
609,86606	4,88932
609,814157	4,900136
609,741924	4,88932
609,683693	4,867688
609,638657	4,867688
609,580156	4,846056
609,525224	4,867688
609,473859	4,846056
609,442556	4,83524
609,391191	4,824424
609,349723	4,83524
609,31539	4,813607
609,284356	4,824424
609,229961	4,83524
609,198927	4,83524
609,164325	4,83524
609,113229	4,846056
609,085494	4,824424
609,047862	4,83524
609,006663	4,83524
608,965463	4,846056
608,927563	4,846056
608,872899	4,856872
608,831431	4,824424
608,786664	4,846056
608,731731	4,813607
608,673231	4,802791
608,61473	4,813607
608,552931	4,781159
608,480698	4,791975
608,4156	4,770343
608,346665	4,770343
608,264266	4,791975
608,1956	4,770343
608,116769	4,770343
608,03437	4,791975
607,955539	4,791975
607,883306	4,781159
607,804474	4,791975
607,739107	4,791975
607,673741	4,770343
607,608642	4,770343
607,557009	4,759527
607,515541	4,759527
607,474341	4,781159
607,439739	4,748711
607,391942	4,737895
607,364207	4,727078
607,34004	4,727078
607,315872	4,716262
607,285107	4,716262
607,257372	4,737895
607,21974	4,716262
607,182108	4,727078
607,147776	4,727078
607,113443	4,737895
607,068944	4,759527
607,034343	4,748711
606,976111	4,759527
606,921178	4,748711
606,869813	4,748711
606,814881	4,716262
606,742916	4,759527
606,691014	4,716262
606,629483	4,727078
606,563848	4,705446
606,498481	4,716262
606,433383	4,672998
606,374614	4,662182
606,302649	4,683814
606,247448	4,672998
606,185648	4,672998
606,110385	4,683814
606,06205	4,683814
606,007117	4,683814
605,945587	4,716262
605,890654	4,69463
605,845887	4,705446
605,801389	4,683814
605,753323	4,69463
605,718721	4,683814
605,684388	4,683814
605,646488	4,683814
605,612155	4,683814
605,564358	4,662182
605,539921	4,629733
605,508887	4,651366
605,477853	4,640549
605,436654	4,640549
605,398753	4,640549
605,350687	4,640549
605,30289	4,640549
605,254555	4,608101
605,196324	4,651366
605,141391	4,651366
605,08316	4,662182
605,014763	4,640549
604,963129	4,651366
604,898031	4,640549
604,846397	4,651366
604,784598	4,629733
604,739562	4,662182
604,671434	4,618917
604,62283	4,608101
604,564599	4,597285
604,516264	4,597285
604,458032	4,597285
604,409429	4,597285
604,357795	4,564837
604,296265	4,575653
604,244631	4,564837
604,182832	4,575653
604,1246	4,564837
604,069668	4,586469
604,014735	4,575653
603,949906	4,608101
603,901571	4,575653
603,850206	4,597285
603,808738	4,597285
603,750506	4,597285
603,705739	4,586469
603,657673	4,575653
603,616473	4,564837
603,575274	4,575653
603,526939	4,564837
603,48877	4,55402
603,440973	4,532388
603,396206	4,521572
603,355006	4,521572
603,300073	4,532388
603,252007	4,543204
603,203941	4,543204
603,165772	4,543204
603,10451	4,532388
603,049578	4,521572
602,998213	4,55402
602,949878	4,55402
602,898513	4,543204
602,853746	4,532388
602,802381	4,55402
602,760913	4,521572
602,70295	4,532388
602,661213	4,543204
602,609579	4,521572
602,557946	4,532388
602,503013	4,510756
602,441214	4,489124
602,379415	4,49994
602,320646	4,489124
602,255547	4,467491
602,197047	4,467491
602,131949	4,456675
602,080315	4,478308
602,011918	4,456675
601,960285	4,478308
601,902322	4,467491
601,864153	4,467491
601,809489	4,49994
601,761423	4,478308
601,720223	4,478308
601,689189	4,456675
601,658155	4,467491
601,620255	4,478308
601,582623	4,456675
601,544722	4,435043
601,506822	4,424227
601,47222	4,424227
601,43432	4,424227
601,386254	4,424227
601,334889	4,435043
601,283524	4,413411
601,228591	4,402595
601,187392	4,413411
601,135758	4,413411
601,090991	4,424227
601,033028	4,413411
600,984962	4,435043
600,933328	4,435043
600,881694	4,435043
600,827031	4,413411
600,781995	4,413411
600,723763	4,424227
600,658665	4,402595
600,61033	4,391779
600,552099	4,380963
600,496897	4,370146
600,441696	4,348514
600,390331	4,35933
600,338697	4,337698
600,283496	4,348514
600,228563	4,348514
600,183796	4,326882
600,122266	4,337698
600,073931	4,35933
600,019267	4,35933
599,9745	4,35933
599,926434	4,370146
599,882204	4,380963
599,854469	4,35933
599,81327	4,370146
599,792401	4,370146
599,75477	4,35933
599,717138	4,35933
599,689403	4,337698
599,661668	4,326882
599,616901	4,316066
599,575701	4,30525
599,534502	4,30525
599,486436	4,294434
599,428204	4,283617
599,373003	4,294434
599,321369	4,294434
599,256271	4,30525
599,187605	4,294434
599,122507	4,316066
599,064007	4,294434
598,99561	4,30525
598,93381	4,30525
598,878878	4,30525
598,830543	4,294434
598,77561	4,294434
598,717379	4,283617
598,682777	4,283617
598,644877	4,261985
598,613843	4,240353
598,575942	4,251169
598,541341	4,240353
598,496842	4,218721
598,475974	4,207905
598,431475	4,218721
598,397142	4,207905
598,355674	4,218721
598,311176	4,229537
598,256512	4,229537
598,201579	4,240353
598,153513	4,218721
598,088415	4,229537
598,03705	4,240353
597,988715	4,240353
597,93735	4,240353
597,889284	4,218721
597,844517	4,218721
597,803318	4,218721
597,76185	4,207905
597,710216	4,186272
597,658582	4,186272
597,613815	4,175456
597,558882	4,175456
597,507249	4,16464
597,448748	4,175456
597,390517	4,16464
597,328718	4,153824
597,26362	4,153824
597,205119	4,175456
597,143589	4,175456
597,088388	4,16464
597,030156	4,16464
596,975223	4,186272
596,927157	4,175456
596,88239	4,16464
596,834324	4,153824
596,789557	4,153824
596,748358	4,132192
596,706889	4,143008
596,679154	4,132192
596,627789	4,121376
596,576156	4,099743
596,541554	4,099743
596,496787	4,121376
596,438555	4,099743
596,386922	4,099743
596,32869	4,088927
596,270459	4,099743
596,208659	4,121376
596,150428	4,110559
596,10896	4,110559
596,057595	4,110559
596,013096	4,110559
595,96503	4,088927
595,923831	4,099743
595,889229	4,110559
595,854896	4,099743
595,820563	4,088927
595,775796	4,067295
595,734328	4,088927
595,693129	4,056479
595,655228	4,056479
595,607162	4,045663
595,555528	4,056479
595,497297	4,045663
595,445663	4,045663
595,394029	4,034847
595,33223	4,045663
595,263833	4,045663
595,208901	4,056479
595,157267	4,067295
595,102334	4,067295
595,040804	4,078111
594,98917	4,056479
594,944403	4,034847
594,892769	4,034847
594,837837	4,034847
594,796368	4,02403
594,745003	4,013214
594,69337	4,013214
594,641736	4,013214
594,600268	4,002398
594,552202	4,013214
594,490671	3,991582
594,43547	3,96995
594,380537	3,980766
594,328904	3,980766
594,270672	3,980766
594,209142	3,991582
594,164375	3,991582
594,123175	4,002398
594,081976	3,991582
594,040776	4,013214
594,006174	4,002398
593,961676	4,013214
593,917178	3,980766
593,872411	3,991582
593,83451	3,96995
593,786175	3,980766
593,724645	3,96995
593,679609	3,948318
593,624676	3,959134
593,566176	3,948318
593,507945	3,959134
593,449444	3,937501
593,380778	3,937501
593,322278	3,937501
593,264047	3,959134
593,202247	3,948318
593,130283	3,926685
593,078918	3,948318
593,023985	3,959134
592,965754	3,948318
592,910552	3,937501
592,869084	3,926685
592,821018	3,937501
592,772952	3,915869
592,721318	3,915869
592,676551	3,894237
592,635352	3,905053
592,587286	3,894237
592,535652	3,894237
592,47742	3,883421
592,435952	3,883421
592,401351	3,883421
592,356852	3,883421
592,315653	3,894237
592,274453	3,883421
592,236821	3,883421
592,209355	3,883421
592,164857	3,894237
592,126956	3,894237
592,072292	3,894237
592,027525	3,894237
591,97616	3,894237
591,931124	3,894237
591,866026	3,872605
591,810825	3,872605
591,73886	3,861789
591,68036	3,872605
591,618292	3,861789
591,546327	3,840156
591,48096	3,840156
591,408996	3,840156
591,353794	3,861789
591,291995	3,82934
591,237063	3,82934
591,168666	3,840156
591,123898	3,861789
591,075564	3,850972
591,0209	3,850972
590,969535	3,840156
590,931634	3,861789
590,893734	3,840156
590,855833	3,850972
590,818201	3,840156
590,776733	3,82934
590,7424	3,818524
590,707799	3,818524
590,6633	3,796892
590,618533	3,796892
590,563601	3,796892
590,518833	3,786076
590,463901	3,77526
590,415835	3,786076
590,367769	3,77526
590,316404	3,796892
590,271637	3,786076
590,230437	3,786076
590,189238	3,786076
590,137873	3,796892
590,089807	3,796892
590,041741	3,786076
589,993675	3,796892
589,945609	3,796892
589,890676	3,786076
589,849208	3,77526
589,794275	3,753627
589,742641	3,753627
589,677543	3,753627
589,62591	3,764444
589,577575	3,753627
589,522642	3,742811
589,46771	3,731995
589,406179	3,742811
589,361143	3,721179
589,313077	3,742811
589,254846	3,742811
589,193315	3,742811
589,141681	3,731995
589,093615	3,753627
589,041982	3,742811
588,987318	3,742811
588,952716	3,742811
588,901351	3,742811
588,856584	3,721179
588,818684	3,710363
588,780783	3,710363
588,739584	3,677915
588,698115	3,688731
588,656916	3,677915
588,60885	3,677915
588,570949	3,688731
588,526182	3,677915
588,481684	3,688731
588,443783	3,677915
588,395986	3,677915
588,358085	3,688731
588,316886	3,688731
588,275687	3,699547
588,231188	3,710363
588,189989	3,721179
588,145222	3,688731
588,100723	3,699547
588,052657	3,688731
588,00789	3,667098
587,94939	3,667098
587,901055	3,645466
587,846122	3,656282
587,784323	3,645466
587,712358	3,656282
587,646992	3,645466
587,581625	3,645466
587,509391	3,63465
587,437427	3,656282
587,375359	3,645466
587,300095	3,63465
587,238296	3,656282
587,176497	3,656282
587,124863	3,656282
587,063332	3,645466
587,018565	3,645466
586,970499	3,63465
586,9293	3,623834
586,881234	3,623834
586,853499	3,623834
586,815598	3,623834
586,774399	3,613018
586,749963	3,602202
586,698598	3,602202
586,660697	3,591386
586,626364	3,580569
586,581866	3,580569
586,543965	3,569753
586,499467	3,569753
586,461566	3,580569
586,4135	3,591386
586,369002	3,569753
586,320936	3,591386
586,276437	3,569753
586,225073	3,602202
586,180574	3,591386
586,149271	3,613018
586,097906	3,591386
586,060006	3,591386
586,025404	3,591386
585,984205	3,602202
585,942737	3,591386
585,884505	3,569753
585,839738	3,569753
585,781506	3,558937
585,729873	3,558937
585,668074	3,558937
585,609573	3,558937
585,53431	3,558937
585,468943	3,548121
585,403576	3,558937
585,328312	3,548121
585,259647	3,548121
585,190981	3,548121
585,125614	3,548121
585,070681	3,558937
585,019048	3,548121
584,967414	3,548121
584,905615	3,569753
584,857549	3,537305
584,809483	3,526489
584,764715	3,526489
584,719948	3,526489
584,678749	3,49404
584,647715	3,483224
584,609814	3,483224
584,575481	3,472408
584,544448	3,461592
584,503248	3,461592
584,465616	3,472408
584,427984	3,483224
584,407116	3,472408
584,366185	3,49404
584,345317	3,49404
584,294221	3,49404
584,263187	3,504857
584,222256	3,504857
584,194521	3,504857
584,153321	3,504857
584,112122	3,526489
584,05389	3,504857
584,009123	3,483224
583,960788	3,472408
583,905856	3,483224
583,840489	3,450776
583,771823	3,450776
583,703157	3,450776
583,620758	3,450776
583,53836	3,450776
583,45926	3,461592
583,373562	3,43996
583,287595	3,43996
583,212063	3,429144
583,129664	3,43996
583,060998	3,43996
582,989033	3,450776
582,930533	3,429144
582,882467	3,43996
582,83467	3,429144
582,803367	3,43996
582,765466	3,418328
582,738	3,429144
582,710534	3,418328
582,699831	3,375063
582,68253	3,396695
582,66193	3,396695
582,651496	3,396695
582,634195	3,385879
