Déplacement en Z corrigé (µm)	Effort normal (mN)
538,456685	5,077953
538,491017	5,077953
538,528918	5,08877
538,573685	5,08877
538,60142	5,110402
538,652785	5,099586
538,693985	5,110402
538,738752	5,110402
538,796983	5,121218
538,845049	5,121218
538,896414	5,099586
538,948048	5,099586
539,013146	5,08877
539,068079	5,077953
539,119712	5,08877
539,177944	5,067137
539,249909	5,067137
539,294945	5,077953
539,349608	5,067137
539,411408	5,08877
539,469908	5,08877
539,52484	5,08877
539,572907	5,110402
539,617942	5,099586
539,679473	5,14285
539,724509	5,121218
539,772575	5,121218
539,824208	5,14285
539,875842	5,121218
539,923908	5,110402
539,975273	5,110402
540,036804	5,110402
540,098603	5,132034
540,146669	5,077953
540,198034	5,08877
540,2461	5,08877
540,300764	5,08877
540,345531	5,08877
540,38673	5,077953
540,431497	5,077953
540,466099	5,077953
540,507299	5,08877
540,552066	5,08877
540,593265	5,099586
540,627867	5,08877
540,672365	5,08877
540,717132	5,067137
540,758332	5,08877
540,803099	5,077953
540,844298	5,067137
540,898962	5,067137
540,947028	5,067137
540,998393	5,056321
541,049758	5,067137
541,101392	5,067137
541,162922	5,067137
541,210988	5,056321
541,262622	5,077953
541,313987	5,067137
541,348589	5,077953
541,382922	5,077953
541,410388	5,08877
541,417523	5,099586
541,420822	5,110402
541,40076	5,08877
541,400491	5,099586
541,379891	5,110402
541,352694	5,110402
541,331825	5,077953
541,307658	5,067137
541,266458	5,08877
541,218392	5,08877
541,163729	5,077953
541,125291	5,077953
541,067059	5,08877
541,018993	5,110402
540,96406	5,08877
540,915994	5,08877
540,864361	5,077953
540,823161	5,099586
540,775095	5,099586
540,72373	5,110402
540,675664	5,110402
540,631166	5,110402
540,593265	5,08877
540,545199	5,099586
540,503731	5,067137
540,4422	5,110402
540,397433	5,08877
540,3458	5,110402
540,290867	5,099586
540,235934	5,099586
540,184301	5,077953
540,126069	5,067137
540,06427	5,08877
540,002471	5,067137
539,950837	5,077953
539,889307	5,067137
539,830806	5,08877
539,772575	5,08877
539,717642	5,067137
539,659411	5,056321
539,601179	5,08877
539,542948	5,08877
539,501479	5,077953
539,450114	5,08877
539,398749	5,110402
539,343817	5,099586
539,305647	5,077953
539,267747	5,077953
539,213083	5,067137
539,151284	5,077953
539,106517	5,067137
539,058451	5,045505
539,007086	5,056321
538,938689	5,045505
538,883487	5,034689
538,835421	5,045505
538,776921	5,034689
538,708524	5,045505
538,646725	5,045505
538,588493	5,034689
538,533561	5,045505
538,471761	5,056321
538,41656	5,045505
538,358329	5,056321
538,313293	5,067137
538,238298	5,056321
538,183096	5,067137
538,121566	5,045505
538,069932	5,045505
538,008133	5,034689
537,966665	5,023873
537,915031	4,991425
537,853501	5,013057
537,805166	5,013057
537,753801	5,002241
537,7159	5,013057
537,661237	5,002241
537,606304	5,013057
537,564836	5,023873
537,526935	5,023873
537,468972	5,045505
537,420906	5,056321
537,369273	5,034689
537,317908	5,034689
537,256377	5,056321
537,21161	5,023873
537,156409	5,034689
537,101476	5,013057
537,049842	5,034689
536,984744	5,002241
536,919377	4,991425
536,871043	5,002241
536,805945	4,980608
536,733711	5,002241
536,675211	4,980608
536,610113	4,991425
536,551612	4,980608
536,479648	4,991425
536,424715	4,969792
536,373081	4,980608
536,307983	4,969792
536,249752	4,991425
536,211851	4,969792
536,167353	4,991425
536,122854	4,991425
536,071221	4,94816
536,033589	4,991425
536,005854	4,969792
535,964654	4,969792
535,926754	4,980608
535,888853	4,958976
535,857551	4,969792
535,81662	4,969792
535,77542	4,94816
535,73752	4,969792
535,693022	4,958976
535,648254	4,94816
535,596889	4,94816
535,545524	4,937344
535,490592	4,958976
535,422195	4,94816
535,357097	4,958976
535,295029	4,958976
535,226363	4,969792
535,151099	4,969792
535,085464	4,958976
535,006633	4,980608
534,937698	4,937344
534,855568	4,937344
534,796799	4,937344
534,731432	4,915712
534,659467	4,926528
534,604266	4,937344
534,535869	4,926528
534,487534	4,904896
534,436169	4,915712
534,391402	4,894079
534,346904	4,915712
534,319169	4,904896
534,281537	4,904896
534,257369	4,904896
534,216439	4,904896
534,19557	4,926528
534,154639	4,904896
534,120307	4,937344
534,099169	4,926528
534,044774	4,926528
534,010173	4,915712
533,962107	4,915712
533,903875	4,915712
533,85554	4,894079
533,804175	4,894079
533,742376	4,904896
533,687175	4,883263
533,625644	4,861631
533,567144	4,861631
533,508644	4,883263
533,446844	4,883263
533,395211	4,883263
533,326814	4,883263
533,261447	4,894079
533,203215	4,894079
533,141416	4,904896
533,076318	4,894079
533,007652	4,904896
532,956019	4,894079
532,887622	4,883263
532,839018	4,872447
532,784085	4,850815
532,729153	4,861631
532,673951	4,850815
532,61572	4,839999
532,557488	4,829183
532,505855	4,818367
532,464386	4,818367
532,406155	4,818367
532,371553	4,818367
532,316889	4,829183
532,278989	4,839999
532,244656	4,839999
532,203456	4,829183
532,162257	4,818367
532,121326	4,839999
532,093591	4,850815
532,042495	4,850815
532,004594	4,861631
531,963395	4,850815
531,925494	4,850815
531,877428	4,850815
531,836229	4,829183
531,794761	4,829183
531,739828	4,818367
531,688463	4,80755
531,640128	4,829183
531,591794	4,796734
531,523128	4,80755
531,461597	4,80755
531,399798	4,80755
531,337999	4,80755
531,269333	4,818367
531,211102	4,818367
531,149302	4,818367
531,084204	4,818367
531,025704	4,818367
530,960606	4,829183
530,908972	4,818367
530,850472	4,775102
530,798838	4,80755
530,75737	4,818367
530,706005	4,796734
530,661238	4,785918
530,623337	4,775102
530,57857	4,775102
530,547536	4,785918
530,513203	4,785918
530,472004	4,785918
530,437671	4,775102
530,400039	4,785918
530,362407	4,764286
530,334941	4,764286
530,303907	4,785918
530,266007	4,818367
530,211343	4,785918
530,159978	4,775102
530,111912	4,80755
530,05368	4,785918
529,99518	4,785918
529,933381	4,775102
529,864715	4,785918
529,809514	4,764286
529,733981	4,764286
529,668614	4,764286
529,603248	4,742654
529,527984	4,75347
529,469215	4,742654
529,404117	4,75347
529,342318	4,731838
529,287385	4,742654
529,232452	4,742654
529,181087	4,75347
529,139888	4,742654
529,098688	4,75347
529,057489	4,764286
529,030023	4,764286
528,985524	4,764286
528,961357	4,75347
528,947086	4,75347
528,89599	4,764286
528,865225	4,764286
528,830623	4,731838
528,799589	4,731838
528,761689	4,731838
528,713623	4,731838
528,662258	4,721021
528,607325	4,721021
528,559259	4,731838
528,507625	4,731838
528,449394	4,699389
528,401059	4,721021
528,352993	4,731838
528,291463	4,721021
528,226633	4,742654
528,181597	4,742654
528,129964	4,731838
528,065134	4,731838
528,009933	4,742654
527,955	4,721021
527,903367	4,721021
527,845135	4,721021
527,7968	4,710205
527,741868	4,688573
527,693802	4,699389
527,652333	4,688573
527,594102	4,677757
527,549335	4,688573
527,504836	4,677757
527,470235	4,688573
527,425736	4,699389
527,37767	4,677757
527,340038	4,699389
527,302138	4,710205
527,250773	4,710205
527,206275	4,710205
527,158208	4,710205
527,110142	4,699389
527,065375	4,699389
527,010443	4,699389
526,952211	4,677757
526,890412	4,688573
526,83851	4,656125
526,77671	4,666941
526,708045	4,656125
526,653112	4,656125
526,594612	4,645309
526,532812	4,645309
526,474581	4,656125
526,426515	4,666941
526,381479	4,645309
526,333682	4,677757
526,282317	4,656125
526,244416	4,677757
526,203485	4,677757
526,162286	4,656125
526,131252	4,666941
526,083186	4,666941
526,031821	4,666941
525,997219	4,656125
525,949153	4,656125
525,901087	4,645309
525,849454	4,645309
525,801119	4,656125
525,742887	4,634492
525,691254	4,623676
525,632753	4,645309
525,574522	4,623676
525,522888	4,634492
525,450923	4,645309
525,385825	4,602044
525,33749	4,623676
525,27596	4,61286
525,203995	4,623676
525,149063	4,634492
525,09413	4,623676
525,039197	4,634492
524,980697	4,623676
524,925765	4,61286
524,877699	4,623676
524,829364	4,602044
524,771132	4,623676
524,732963	4,61286
524,688465	4,602044
524,650564	4,61286
524,616231	4,61286
524,585197	4,591228
524,543998	4,602044
524,506366	4,591228
524,468734	4,61286
524,434132	4,591228
524,383036	4,602044
524,348435	4,602044
524,293771	4,602044
524,238838	4,602044
524,19737	4,591228
524,132272	4,602044
524,063606	4,602044
524,008673	4,602044
523,943307	4,602044
523,867774	4,602044
523,809274	4,602044
523,747475	4,61286
523,668643	4,580412
523,613442	4,580412
523,561808	4,569596
523,493411	4,580412
523,43821	4,55878
523,386845	4,55878
523,328613	4,547963
523,30061	4,537147
523,245946	4,569596
523,208045	4,537147
523,163547	4,55878
523,119048	4,55878
523,081148	4,569596
523,029783	4,55878
522,991882	4,580412
522,953982	4,569596
522,909484	4,569596
522,874882	4,569596
522,820218	4,55878
522,775451	4,547963
522,73755	4,55878
522,686185	4,537147
522,631253	4,526331
522,582918	4,537147
522,524686	4,526331
522,479919	4,537147
522,418389	4,504699
522,356321	4,515515
522,298089	4,504699
522,250023	4,526331
522,188224	4,526331
522,126425	4,526331
522,074791	4,55878
522,01656	4,547963
521,968494	4,55878
521,913561	4,547963
521,865495	4,537147
521,824296	4,547963
521,783096	4,526331
521,731731	4,526331
521,693562	4,526331
521,652362	4,515515
521,614462	4,504699
521,569963	4,493883
521,528495	4,504699
521,480429	4,493883
521,435662	4,493883
521,390895	4,493883
521,326066	4,493883
521,28103	4,504699
521,219499	4,493883
521,1577	4,504699
521,099468	4,504699
521,047835	4,515515
520,993171	4,515515
520,948404	4,493883
520,900338	4,504699
520,852272	4,504699
520,807505	4,504699
520,762737	4,450618
520,718239	4,493883
520,683637	4,461434
520,645737	4,461434
520,601239	4,461434
520,563338	4,450618
520,51884	4,472251
520,487537	4,439802
520,443038	4,472251
520,398271	4,472251
520,350474	4,472251
520,302408	4,472251
520,254342	4,461434
520,182646	4,472251
520,131012	4,483067
520,072781	4,472251
520,021147	4,483067
519,95578	4,472251
519,897549	4,450618
519,842347	4,450618
519,780548	4,450618
519,711882	4,461434
519,660249	4,428986
519,601748	4,439802
519,543248	4,407354
519,485017	4,41817
519,440249	4,41817
519,392183	4,41817
519,337251	4,407354
519,296051	4,428986
519,244686	4,428986
519,206786	4,41817
519,162287	4,461434
519,121088	4,41817
519,083456	4,439802
519,049123	4,450618
519,021388	4,439802
518,97689	4,450618
518,93569	4,450618
518,894491	4,439802
518,862919	4,439802
518,801658	4,41817
518,763488	4,439802
518,708556	4,407354
518,653623	4,396538
518,595123	4,385722
518,526726	4,374906
518,467957	4,385722
518,389394	4,385722
518,327595	4,385722
518,265796	4,396538
518,203997	4,396538
518,145496	4,407354
518,080398	4,396538
518,0153	4,396538
517,963667	4,41817
517,912302	4,407354
517,860668	4,396538
517,8192	4,407354
517,778	4,396538
517,736801	4,396538
517,692302	4,374906
517,667866	4,396538
517,623368	4,374906
517,592065	4,374906
517,547567	4,374906
517,513234	4,353273
517,472034	4,364089
517,434134	4,342457
517,372603	4,353273
517,324537	4,374906
517,27977	4,374906
517,211642	4,364089
517,169905	4,374906
517,101508	4,385722
517,043276	4,374906
516,984776	4,385722
516,919678	4,374906
516,864745	4,385722
516,806245	4,353273
516,751313	4,364089
516,702978	4,374906
516,648314	4,342457
516,617011	4,331641
516,572244	4,342457
516,527477	4,342457
516,48271	4,342457
516,438211	4,331641
516,403878	4,331641
516,362679	4,331641
516,318181	4,353273
516,270115	4,342457
516,225616	4,364089
516,194582	4,353273
516,146516	4,374906
516,091852	4,353273
516,047085	4,374906
516,002318	4,353273
515,950953	4,385722
515,899319	4,353273
515,83752	4,342457
515,782319	4,342457
515,720788	4,310009
515,665587	4,320825
515,603788	4,299193
515,541989	4,310009
515,486787	4,310009
515,421689	4,310009
515,366488	4,310009
515,30139	4,310009
515,239859	4,299193
515,184927	4,320825
515,140159	4,310009
515,095661	4,320825
515,051163	4,310009
515,013262	4,364089
514,968764	4,331641
514,93773	4,310009
514,900098	4,320825
514,882528	4,331641
514,844897	4,320825
514,814131	4,310009
514,789695	4,310009
514,751795	4,310009
514,714163	4,288377
514,672963	4,288377
514,624897	4,288377
514,58013	4,27756
514,525198	4,27756
514,470265	4,288377
514,408735	4,27756
514,343368	4,27756
514,274971	4,310009
514,209604	4,299193
514,13434	4,310009
514,072272	4,288377
514,010742	4,320825
513,955541	4,299193
513,876978	4,299193
513,831942	4,299193
513,787175	4,27756
513,732242	4,266744
513,694073	4,266744
513,642708	4,255928
513,608106	4,245112
513,570475	4,245112
513,529275	4,255928
513,494942	4,266744
513,460609	4,22348
513,426277	4,234296
513,402109	4,234296
513,361178	4,266744
513,330144	4,255928
513,292513	4,288377
513,254612	4,27756
513,190052	4,27756
513,158749	4,27756
513,110414	4,266744
513,059049	4,266744
512,993951	4,266744
512,942317	4,234296
512,883817	4,245112
512,822018	4,22348
512,753352	4,234296
512,691284	4,234296
512,622618	4,22348
512,553952	4,22348
512,495452	4,201848
512,433653	4,212664
512,368555	4,201848
512,316921	4,201848
512,261989	4,22348
512,210892	4,234296
512,159259	4,245112
512,107894	4,255928
512,073292	4,245112
512,022196	4,245112
511,994461	4,245112
511,953261	4,255928
511,912062	4,234296
511,884327	4,234296
511,853293	4,234296
511,812093	4,201848
511,774193	4,201848
511,729426	4,201848
511,68136	4,180215
511,629995	4,212664
511,571763	4,180215
511,52316	4,201848
511,458062	4,191031
511,403129	4,201848
511,3383	4,201848
511,272933	4,212664
511,201237	4,201848
511,149603	4,201848
511,09467	4,22348
511,026005	4,191031
510,981238	4,22348
510,933171	4,201848
510,885105	4,180215
510,84007	4,191031
510,795571	4,180215
510,76097	4,136951
510,723338	4,180215
510,689005	4,169399
510,651104	4,169399
510,609905	4,158583
510,58217	4,147767
510,544538	4,136951
510,506637	4,169399
510,458571	4,169399
510,403908	4,180215
510,352543	4,169399
510,301178	4,201848
510,242946	4,180215
510,191312	4,169399
510,129513	4,180215
510,067714	4,169399
510,002616	4,158583
509,940548	4,169399
509,878749	4,136951
509,823816	4,147767
509,765047	4,136951
509,696381	4,147767
509,641449	4,136951
509,586247	4,126135
509,521418	4,115319
509,476382	4,126135
509,414852	4,115319
509,376951	4,136951
509,325586	4,115319
509,284387	4,136951
509,246755	4,126135
509,208854	4,136951
509,174521	4,136951
509,133591	4,147767
509,102288	4,158583
509,058058	4,147767
509,023457	4,126135
508,995722	4,136951
508,944357	4,136951
508,89959	4,115319
508,864719	4,115319
508,796591	4,115319
508,744957	4,104502
508,683158	4,093686
508,624658	4,093686
508,566157	4,093686
508,507657	4,093686
508,422228	4,093686
508,360429	4,093686
508,295331	4,104502
508,223097	4,115319
508,151401	4,115319
508,103067	4,104502
508,051433	4,115319
507,993201	4,115319
507,948434	4,115319
507,910534	4,104502
507,872902	4,104502
507,841599	4,093686
507,797101	4,093686
507,7592	4,08287
507,721568	4,093686
507,690534	4,072054
507,6595	4,061238
507,6216	4,061238
507,570235	4,08287
507,525468	4,072054
507,477671	4,08287
507,436202	4,08287
507,374672	4,093686
507,323038	4,08287
507,271673	4,093686
507,209874	4,093686
507,151642	4,093686
507,086544	4,093686
507,034911	4,104502
506,979709	4,08287
506,914611	4,072054
506,859679	4,061238
506,804477	4,050422
506,749545	4,050422
506,694612	4,02879
506,649845	4,039606
506,598211	4,050422
506,557012	4,050422
506,508946	4,039606
506,46088	4,02879
506,426547	4,039606
506,385347	4,050422
506,347715	4,050422
506,303217	4,061238
506,255151	4,061238
506,21725	4,08287
506,179619	4,061238
506,131553	4,072054
506,083487	4,061238
506,031853	4,061238
505,983787	4,050422
505,932153	4,02879
505,877221	4,039606
505,81872	4,017973
505,760489	4,007157
505,705287	3,996341
505,646787	3,996341
505,578121	4,02879
505,516591	3,996341
505,458091	3,996341
505,392992	3,996341
505,33806	4,017973
505,279828	4,007157
505,235061	4,017973
505,17683	4,039606
505,13563	4,02879
505,094431	4,02879
505,060098	4,039606
505,022466	4,02879
504,994731	4,039606
504,963697	4,017973
504,932663	4,02879
504,901629	4,017973
504,867296	3,985525
504,832695	4,007157
504,78133	3,996341
504,729965	3,996341
504,681899	3,963893
504,623398	3,974709
504,571765	3,974709
504,506666	3,985525
504,441568	3,996341
504,379769	3,985525
504,307804	4,017973
504,239139	4,007157
504,170742	3,996341
504,11554	3,996341
504,050442	3,996341
503,991942	3,996341
503,937009	3,996341
503,885376	3,985525
503,837041	3,974709
503,792542	3,974709
503,751074	3,963893
503,713174	3,931444
503,675273	3,963893
503,64094	3,931444
503,596711	3,953077
503,579141	3,953077
503,537942	3,953077
503,510475	3,953077
503,462678	3,953077
503,424777	3,963893
503,387146	3,974709
503,339348	3,963893
503,301448	3,963893
503,246515	3,974709
503,188284	3,985525
503,143516	3,963893
503,085285	3,953077
503,03695	3,953077
502,971852	3,963893
502,913352	3,953077
502,861449	3,942261
502,793052	3,942261
502,734552	3,920628
502,679619	3,920628
502,634584	3,909812
502,562619	3,920628
502,514553	3,942261
502,463188	3,931444
502,411823	3,931444
502,360189	3,920628
502,309093	3,942261
502,264326	3,942261
502,226425	3,953077
502,192092	3,953077
502,150893	3,953077
502,109693	3,953077
502,068494	3,953077
502,030593	3,953077
501,992693	3,942261
501,93776	3,920628
501,892993	3,931444
501,847957	3,88818
501,789994	3,909812
501,744959	3,909812
501,676562	3,898996
501,621629	3,931444
501,55983	3,88818
501,504897	3,920628
501,443098	3,909812
501,384866	3,909812
501,319768	3,920628
501,268135	3,920628
501,213202	3,931444
501,161837	3,931444
501,103605	3,931444
501,062137	3,942261
501,010504	3,920628
500,962438	3,942261
500,911073	3,877364
500,873172	3,88818
500,828405	3,898996
500,787205	3,877364
500,745737	3,898996
500,697671	3,88818
500,659771	3,855732
500,608406	3,898996
500,553742	3,88818
500,515841	3,88818
500,467775	3,909812
500,416142	3,88818
500,354611	3,909812
500,306545	3,88818
500,248313	3,88818
500,193381	3,88818
500,138448	3,88818
500,083516	3,909812
500,028583	3,88818
499,966784	3,877364
499,91515	3,877364
499,866815	3,855732
499,81545	3,866548
499,773713	3,844915
499,712183	3,823283
499,664117	3,844915
499,61935	3,844915
499,568254	3,866548
499,533383	3,866548
499,482287	3,855732
499,444386	3,844915
499,403187	3,834099
499,358689	3,855732
499,310623	3,866548
499,259258	3,866548
499,211192	3,866548
499,163125	3,866548
499,111761	3,877364
499,063426	3,855732
499,001895	3,844915
498,966756	3,855732
498,908525	3,844915
498,843427	3,834099
498,795092	3,823283
498,726695	3,823283
498,675061	3,812467
498,623159	3,834099
498,55503	3,823283
498,503397	3,834099
498,448464	3,823283
498,386933	3,844915
498,345465	3,834099
498,290801	3,823283
498,242467	3,834099
498,194401	3,834099
498,146335	3,855732
498,105135	3,844915
498,050471	3,844915
498,009003	3,855732
497,971102	3,834099
497,929903	3,823283
497,895301	3,834099
497,850803	3,812467
497,809335	3,812467
497,767867	3,801651
497,713203	3,801651
497,672003	3,812467
497,617339	3,801651
497,562407	3,780019
497,510773	3,790835
497,466006	3,801651
497,414372	3,780019
497,345975	3,790835
497,287744	3,801651
497,239678	3,801651
497,191612	3,812467
497,129812	3,790835
497,071581	3,801651
497,036979	3,801651
496,992212	3,790835
496,940847	3,780019
496,89608	3,780019
496,858179	3,780019
496,827145	3,790835
496,785946	3,769203
496,754912	3,769203
496,707115	3,74757
496,669214	3,769203
496,624716	3,769203
496,593682	3,758386
496,539018	3,758386
496,501117	3,769203
496,449484	3,758386
496,398119	3,790835
496,343186	3,769203
496,281656	3,790835
496,223155	3,769203
496,168223	3,74757
496,109991	3,758386
496,05479	3,780019
496,003156	3,769203
495,944925	3,736754
495,903456	3,758386
495,848524	3,74757
495,79689	3,725938
495,748824	3,758386
495,704326	3,725938
495,659559	3,736754
495,624957	3,736754
495,573592	3,715122
495,522227	3,736754
495,487625	3,74757
495,443127	3,758386
495,391762	3,758386
495,343696	3,780019
495,299198	3,74757
495,257729	3,769203
495,206364	3,769203
495,151432	3,769203
495,106665	3,736754
495,061898	3,758386
495,013832	3,725938
494,958899	3,725938
494,900667	3,715122
494,852333	3,758386
494,7974	3,715122
494,749065	3,704306
494,680668	3,715122
494,632602	3,715122
494,580968	3,704306
494,519169	3,69349
494,454071	3,736754
494,409304	3,725938
494,351341	3,736754
494,303006	3,736754
494,248342	3,725938
494,213741	3,725938
494,179139	3,725938
494,134641	3,736754
494,086844	3,725938
494,042076	3,74757
494,01764	3,725938
493,97671	3,704306
493,938809	3,715122
493,904207	3,715122
493,846245	3,715122
493,808075	3,69349
493,763577	3,69349
493,708644	3,69349
493,66031	3,69349
493,591912	3,69349
493,526814	3,671858
493,461716	3,715122
493,39305	3,704306
493,324653	3,704306
493,265884	3,715122
493,190621	3,704306
493,128822	3,704306
493,067022	3,715122
493,01512	3,715122
492,946723	3,704306
492,908554	3,69349
492,853621	3,671858
492,808854	3,671858
492,754459	3,682674
492,719588	3,661041
492,681688	3,661041
492,637189	3,639409
492,59599	3,639409
492,558089	3,650225
492,520189	3,661041
492,47266	3,671858
492,43476	3,682674
492,397128	3,682674
492,355929	3,682674
492,311161	3,69349
492,269962	3,682674
492,228762	3,682674
492,177398	3,671858
492,125764	3,671858
492,064233	3,671858
492,015899	3,671858
491,967564	3,661041
491,902466	3,661041
491,840666	3,639409
491,785734	3,628593
491,730533	3,617777
491,661867	3,628593
491,600068	3,606961
491,538268	3,617777
491,483336	3,639409
491,428134	3,628593
491,360006	3,639409
491,308372	3,628593
491,25344	3,639409
491,202075	3,661041
491,157308	3,650225
491,116108	3,661041
491,07161	3,661041
491,03041	3,650225
490,99251	3,639409
490,954609	3,628593
490,926874	3,617777
490,885675	3,628593
490,83431	3,639409
490,792842	3,617777
490,751642	3,606961
490,703307	3,628593
490,648375	3,617777
490,590143	3,596145
490,525045	3,650225
490,459947	3,617777
490,401715	3,617777
490,339916	3,628593
490,284984	3,639409
490,219885	3,628593
490,168252	3,628593
490,113319	3,617777
490,061685	3,617777
490,013619	3,606961
489,958687	3,617777
489,910621	3,585329
489,865854	3,596145
489,824654	3,606961
489,790053	3,585329
489,752152	3,596145
489,707385	3,585329
489,669753	3,585329
489,642018	3,606961
489,59752	3,585329
489,549722	3,617777
489,504955	3,606961
489,460457	3,596145
489,41569	3,606961
489,371191	3,628593
489,309661	3,606961
489,258027	3,617777
489,199796	3,596145
489,144863	3,617777
489,093229	3,596145
489,034729	3,596145
488,976229	3,585329
488,924595	3,563696
488,859497	3,574512
488,794399	3,563696
488,746064	3,563696
488,69443	3,563696
488,6329	3,55288
488,581266	3,574512
488,539798	3,574512
488,475237	3,574512
488,443935	3,596145
488,395869	3,585329
488,35137	3,596145
488,306872	3,574512
488,268971	3,574512
488,234638	3,585329
488,196738	3,574512
488,155538	3,563696
488,117638	3,563696
488,073139	3,563696
488,03497	3,563696
487,983605	3,531248
487,925374	3,542064
487,883905	3,574512
487,825674	3,542064
487,767174	3,509616
487,712241	3,531248
487,643844	3,520432
487,595509	3,55288
487,523813	3,542064
487,47218	3,55288
487,413679	3,531248
487,355448	3,542064
487,293917	3,55288
487,252449	3,55288
487,201084	3,55288
487,159616	3,531248
487,104952	3,542064
487,056617	3,55288
487,015418	3,531248
486,970651	3,4988
486,936049	3,509616
486,891551	3,509616
486,846783	3,4988
486,805584	3,487983
486,757518	3,509616
486,719617	3,520432
486,664954	3,509616
486,616888	3,509616
486,568821	3,4988
486,514158	3,531248
486,46939	3,520432
486,411159	3,531248
486,362824	3,531248
486,314758	3,531248
486,256527	3,531248
486,204893	3,531248
486,153259	3,542064
486,105193	3,520432
486,050261	3,4988
485,995328	3,4988
485,950292	3,4988
485,898927	3,487983
485,834098	3,487983
485,789062	3,477167
485,744026	3,455535
485,696229	3,466351
485,644595	3,477167
485,593499	3,487983
485,541865	3,477167
485,497367	3,509616
485,469632	3,487983
485,425133	3,520432
485,380635	3,520432
485,332569	3,509616
485,298236	3,509616
485,263634	3,4988
485,212269	3,4988
485,160904	3,509616
485,119436	3,466351
485,081267	3,477167
485,023035	3,466351
484,974969	3,466351
484,916469	3,477167
484,857969	3,455535
484,789572	3,455535
484,724474	3,455535
484,665973	3,444719
484,611041	3,455535
484,55254	3,466351
484,480844	3,487983
484,429211	3,477167
484,377846	3,477167
484,32978	3,477167
484,274847	3,487983
484,219914	3,487983
484,171848	3,466351
484,12735	3,477167
484,085882	3,433903
484,05128	3,477167
484,003214	3,455535
483,962015	3,455535
483,930981	3,455535
483,889781	3,433903
483,845014	3,412271
483,803546	3,433903
483,759048	3,433903
483,714549	3,444719
483,663184	3,455535
483,611551	3,466351
483,553588	3,455535
483,51212	3,444719
483,454157	3,444719
483,392358	3,466351
483,340724	3,455535
483,285791	3,433903
483,241024	3,455535
483,179225	3,433903
483,120993	3,433903
483,079256	3,433903
483,027891	3,433903
482,969391	3,412271
482,914459	3,401454
482,863094	3,412271
482,821625	3,412271
482,773559	3,401454
482,725493	3,412271
482,687593	3,401454
482,643094	3,401454
482,591729	3,433903
482,543932	3,423087
482,499165	3,412271
482,451099	3,433903
482,409899	3,433903
482,358535	3,423087
482,303602	3,444719
482,262134	3,433903
482,203902	3,423087
482,169032	3,412271
482,100903	3,412271
482,045702	3,401454
481,997636	3,401454
481,94957	3,390638
481,894369	3,379822
481,839167	3,379822
481,784503	3,369006
481,729571	3,369006
481,671339	3,379822
481,606241	3,369006
481,554876	3,390638
481,503243	3,379822
481,451609	3,401454
481,396676	3,379822
481,342012	3,401454
481,297245	3,401454
481,255777	3,401454
481,201113	3,401454
481,159645	3,401454
481,118445	3,401454
481,077246	3,379822
481,02918	3,369006
480,987712	3,369006
480,942945	3,379822
480,898446	3,35819
480,85038	3,35819
480,805613	3,347374
480,747382	3,35819
480,702614	3,35819
480,654548	3,347374
480,596586	3,35819
480,531219	3,369006
480,486452	3,35819
480,431788	3,369006
480,376855	3,369006
480,318355	3,369006
480,263691	3,369006
480,218924	3,379822
480,16729	3,369006
480,115656	3,35819
480,06759	3,379822
480,02969	3,390638
479,981624	3,347374
479,936857	3,336558
479,89209	3,336558
479,844023	3,325742
479,806123	3,336558
479,758057	3,347374
479,706692	3,347374
479,655058	3,336558
479,600394	3,325742
479,555627	3,347374
479,494097	3,347374
479,445762	3,347374
479,384232	3,35819
479,329299	3,325742
479,274366	3,347374
479,212567	3,369006
479,157634	3,35819
479,102702	3,347374
479,054367	3,336558
478,995867	3,325742
478,947801	3,325742
478,889569	3,325742
478,848101	3,325742
478,800035	3,304109
478,755268	3,325742
478,703903	3,304109
478,662703	3,314925
478,624803	3,314925
478,573438	3,314925
478,52894	3,314925
478,497906	3,325742
478,453407	3,314925
478,405341	3,304109
478,357275	3,304109
478,316076	3,314925
478,264711	3,347374
478,22681	3,314925
478,175176	3,304109
478,120513	3,304109
478,069148	3,314925
478,027411	3,304109
477,982643	3,304109
477,920844	3,282477
477,876077	3,260845
477,817846	3,260845
477,759614	3,282477
477,697815	3,260845
477,646181	3,282477
477,594547	3,282477
477,539884	3,282477
477,478084	3,314925
477,423152	3,293293
477,371787	3,304109
477,326751	3,293293
477,265221	3,293293
477,20369	3,282477
477,16579	3,282477
477,121022	3,282477
477,076255	3,271661
477,031488	3,282477
476,990289	3,260845
476,949089	3,260845
476,90789	3,260845
476,866422	3,250029
476,811758	3,260845
476,777156	3,260845
476,725791	3,250029
476,677725	3,239213
476,622792	3,250029
476,574726	3,260845
476,523361	3,271661
476,478594	3,271661
476,426961	3,271661
476,372028	3,282477
476,320663	3,282477
476,255834	3,282477
476,217664	3,271661
476,166031	3,282477
476,117965	3,250029
476,0666	3,260845
476,021833	3,260845
475,973766	3,239213
475,932298	3,239213
475,897697	3,239213
475,849631	3,260845
475,794967	3,239213
475,753499	3,250029
475,705701	3,260845
475,671368	3,239213
475,623302	3,250029
475,565339	3,260845
475,523871	3,250029
475,472506	3,271661
475,427739	3,250029
475,379673	3,282477
475,321173	3,260845
475,26624	3,260845
475,211308	3,282477
475,159674	3,21758
475,094576	3,239213
475,046241	3,228396
474,991308	3,206764
474,943242	3,21758
474,891609	3,21758
